factor,dim,SNR,seed,iteration,stat_err,optim_loss
W,90,6,4,8,0.0792802665782389,1474234.6715824
u,90,6,4,9,0.0517195423985376,1474234.6715824
V,90,6,4,9,0.088281666806659,1474234.6715824
W,90,6,4,9,0.0792802665782362,1474234.6715824
u,90,6,4,10,0.051719542398544,1474234.6715824
V,90,6,4,10,0.0882816668066678,1474234.6715824
W,90,6,4,10,0.0792802665782361,1474234.6715824
u,90,6,5,0,0.0569432373124809,NaN
u,90,6,5,1,0.055229812982851,1472933.43818954
V,90,6,5,1,0.0927532065866097,1472933.43818954
W,90,6,5,1,0.0676885352907553,1472933.43818954
u,90,6,5,2,0.0552358208234985,1472933.25321858
V,90,6,5,2,0.092662215743328,1472933.25321858
W,90,6,5,2,0.0676346364896247,1472933.25321858
u,90,6,5,3,0.0552358610458785,1472933.2531894
V,90,6,5,3,0.092662165841319,1472933.2531894
W,90,6,5,3,0.0676327569810621,1472933.2531894
u,90,6,5,4,0.0552358615383695,1472933.25318939
V,90,6,5,4,0.0926621795161256,1472933.25318939
W,90,6,5,4,0.0676327149287077,1472933.25318939
u,90,6,5,5,0.0552358615488134,1472933.2531894
V,90,6,5,5,0.0926621799495862,1472933.2531894
W,90,6,5,5,0.0676327140934879,1472933.2531894
u,90,6,5,6,0.0552358615490763,1472933.2531894
V,90,6,5,6,0.0926621799601847,1472933.2531894
W,90,6,5,6,0.0676327140774981,1472933.2531894
u,90,6,5,7,0.0552358615490864,1472933.25318939
V,90,6,5,7,0.0926621799604256,1472933.25318939
W,90,6,5,7,0.0676327140771886,1472933.25318939
u,90,6,5,8,0.0552358615490864,1472933.25318939
V,90,6,5,8,0.0926621799604244,1472933.25318939
W,90,6,5,8,0.0676327140771935,1472933.25318939
u,90,6,5,9,0.0552358615490884,1472933.25318939
V,90,6,5,9,0.0926621799604244,1472933.25318939
W,90,6,5,9,0.0676327140771951,1472933.25318939
u,90,6,5,10,0.0552358615490864,1472933.25318939
V,90,6,5,10,0.0926621799604256,1472933.25318939
W,90,6,5,10,0.0676327140771935,1472933.25318939
u,90,6,6,0,0.0611730586440521,NaN
u,90,6,6,1,0.056928280773744,1471556.18704744
V,90,6,6,1,0.0820528086993436,1471556.18704744
W,90,6,6,1,0.0659144175726146,1471556.18704744
u,90,6,6,2,0.0569166457485574,1471556.01840133
V,90,6,6,2,0.0821606242589899,1471556.01840133
W,90,6,6,2,0.0659644432964824,1471556.01840133
u,90,6,6,3,0.0569164960941221,1471556.0183795
V,90,6,6,3,0.082161380009256,1471556.0183795
W,90,6,6,3,0.0659646173645995,1471556.0183795
u,90,6,6,4,0.0569164939394693,1471556.01837949
V,90,6,6,4,0.0821613815055719,1471556.01837949
W,90,6,6,4,0.0659646129085141,1471556.01837949
u,90,6,6,5,0.0569164939055174,1471556.01837949
V,90,6,6,5,0.0821613814141065,1471556.01837949
W,90,6,6,5,0.0659646127640712,1471556.01837949
u,90,6,6,6,0.0569164939049545,1471556.01837949
V,90,6,6,6,0.0821613814111828,1471556.01837949
W,90,6,6,6,0.0659646127609476,1471556.01837949
u,90,6,6,7,0.0569164939049448,1471556.01837949
V,90,6,6,7,0.0821613814111168,1471556.01837949
W,90,6,6,7,0.0659646127608921,1471556.01837949
u,90,6,6,8,0.0569164939049409,1471556.01837949
V,90,6,6,8,0.0821613814111209,1471556.01837949
W,90,6,6,8,0.0659646127608955,1471556.01837949
u,90,6,6,9,0.0569164939049467,1471556.01837949
V,90,6,6,9,0.0821613814111195,1471556.01837949
W,90,6,6,9,0.0659646127608921,1471556.01837949
u,90,6,6,10,0.0569164939049506,1471556.01837949
V,90,6,6,10,0.0821613814111209,1471556.01837949
W,90,6,6,10,0.0659646127609005,1471556.01837949
u,90,6,7,0,0.0612559213825129,NaN
u,90,6,7,1,0.0566943239436744,1474504.44245756
V,90,6,7,1,0.0878374747390923,1474504.44245756
W,90,6,7,1,0.0742865082046557,1474504.44245756
u,90,6,7,2,0.0566923235964974,1474504.26417911
V,90,6,7,2,0.0877331928088994,1474504.26417911
W,90,6,7,2,0.0742362619825006,1474504.26417911
u,90,6,7,3,0.0566923066046946,1474504.2641576
V,90,6,7,3,0.0877320405308181,1474504.2641576
W,90,6,7,3,0.0742363211026786,1474504.2641576
u,90,6,7,4,0.056692306307159,1474504.26415758
V,90,6,7,4,0.0877320294250379,1474504.26415758
W,90,6,7,4,0.0742363251130497,1474504.26415758
u,90,6,7,5,0.0566923063016122,1474504.26415758
V,90,6,7,5,0.0877320293352006,1474504.26415758
W,90,6,7,5,0.0742363252106215,1474504.26415758
u,90,6,7,6,0.0566923063014949,1474504.26415759
V,90,6,7,6,0.0877320293348288,1474504.26415759
W,90,6,7,6,0.0742363252127855,1474504.26415759
u,90,6,7,7,0.0566923063015007,1474504.26415759
V,90,6,7,7,0.0877320293348325,1474504.26415759
W,90,6,7,7,0.0742363252128317,1474504.26415759
u,90,6,7,8,0.0566923063015047,1474504.26415759
V,90,6,7,8,0.0877320293348288,1474504.26415759
W,90,6,7,8,0.0742363252128228,1474504.26415759
u,90,6,7,9,0.0566923063015027,1474504.26415759
V,90,6,7,9,0.0877320293348389,1474504.26415759
W,90,6,7,9,0.0742363252128243,1474504.26415759
u,90,6,7,10,0.0566923063015007,1474504.26415759
V,90,6,7,10,0.0877320293348389,1474504.26415759
W,90,6,7,10,0.0742363252128258,1474504.26415759
u,90,6,8,0,0.0588291178437367,NaN
u,90,6,8,1,0.0573297655773341,1470999.30743651
V,90,6,8,1,0.0864259910396388,1470999.30743651
W,90,6,8,1,0.0723889949597849,1470999.30743651
u,90,6,8,2,0.057351101525095,1470999.07909737
V,90,6,8,2,0.0863638319964434,1470999.07909737
W,90,6,8,2,0.0722708180776351,1470999.07909737
u,90,6,8,3,0.057351350675333,1470999.07906467
V,90,6,8,3,0.0863643777634596,1470999.07906467
W,90,6,8,3,0.0722702468583136,1470999.07906467
u,90,6,8,4,0.0573513542541896,1470999.07906467
V,90,6,8,4,0.0863643991812883,1470999.07906467
W,90,6,8,4,0.0722702436542384,1470999.07906467
u,90,6,8,5,0.0573513543125747,1470999.07906468
V,90,6,8,5,0.0863643996772164,1470999.07906468
W,90,6,8,5,0.0722702436335477,1470999.07906468
u,90,6,8,6,0.0573513543136028,1470999.07906467
V,90,6,8,6,0.0863643996872367,1470999.07906467
W,90,6,8,6,0.0722702436333041,1470999.07906467
u,90,6,8,7,0.0573513543136125,1470999.07906467
V,90,6,8,7,0.0863643996874352,1470999.07906467
W,90,6,8,7,0.0722702436333025,1470999.07906467
u,90,6,8,8,0.0573513543136067,1470999.07906467
V,90,6,8,8,0.0863643996874403,1470999.07906467
W,90,6,8,8,0.0722702436332979,1470999.07906467
u,90,6,8,9,0.0573513543136067,1470999.07906467
V,90,6,8,9,0.0863643996874416,1470999.07906467
W,90,6,8,9,0.0722702436332903,1470999.07906467
u,90,6,8,10,0.0573513543136067,1470999.07906467
V,90,6,8,10,0.0863643996874428,1470999.07906467
W,90,6,8,10,0.0722702436332933,1470999.07906467
u,90,6,9,0,0.0597623912928808,NaN
u,90,6,9,1,0.0553168664690383,1475787.69628146
V,90,6,9,1,0.0871205697974331,1475787.69628146
W,90,6,9,1,0.0661500966716679,1475787.69628146
u,90,6,9,2,0.055302500902332,1475787.49770267
V,90,6,9,2,0.0872690969114663,1475787.49770267
W,90,6,9,2,0.0661904146862095,1475787.49770267
u,90,6,9,3,0.055302274485696,1475787.49768077
V,90,6,9,3,0.0872704884257234,1475787.49768077
W,90,6,9,3,0.0661912032984451,1475787.49768077
u,90,6,9,4,0.0553022711623794,1475787.49768076
V,90,6,9,4,0.0872705070435616,1475787.49768076
W,90,6,9,4,0.0661912120017848,1475787.49768076
u,90,6,9,5,0.055302271113895,1475787.49768076
V,90,6,9,5,0.0872705073131081,1475787.49768076
W,90,6,9,5,0.0661912121095358,1475787.49768076
u,90,6,9,6,0.0553022711131734,1475787.49768075
V,90,6,9,6,0.0872705073169721,1475787.49768075
W,90,6,9,6,0.0661912121111089,1475787.49768075
u,90,6,9,7,0.0553022711131533,1475787.49768075
V,90,6,9,7,0.0872705073170241,1475787.49768075
W,90,6,9,7,0.0661912121111391,1475787.49768075
u,90,6,9,8,0.0553022711131573,1475787.49768075
V,90,6,9,8,0.0872705073170266,1475787.49768075
W,90,6,9,8,0.0661912121111441,1475787.49768075
u,90,6,9,9,0.0553022711131613,1475787.49768075
V,90,6,9,9,0.0872705073170241,1475787.49768075
W,90,6,9,9,0.0661912121111441,1475787.49768075
u,90,6,9,10,0.0553022711131613,1475787.49768075
V,90,6,9,10,0.0872705073170228,1475787.49768075
W,90,6,9,10,0.0661912121111441,1475787.49768075
u,90,6,10,0,0.0592576386897994,NaN
u,90,6,10,1,0.0558774957375485,1475282.27165408
V,90,6,10,1,0.0805121354067087,1475282.27165408
W,90,6,10,1,0.0728803213348574,1475282.27165408
u,90,6,10,2,0.0558734489558493,1475282.07606813
V,90,6,10,2,0.0804204650561048,1475282.07606813
W,90,6,10,2,0.0728689282413535,1475282.07606813
u,90,6,10,3,0.0558733858027599,1475282.07604306
V,90,6,10,3,0.0804197903186913,1475282.07604306
W,90,6,10,3,0.0728685499936841,1475282.07604306
u,90,6,10,4,0.0558733851305887,1475282.07604307
V,90,6,10,4,0.0804197769034684,1475282.07604307
W,90,6,10,4,0.072868545388224,1475282.07604307
u,90,6,10,5,0.055873385127089,1475282.07604307
V,90,6,10,5,0.0804197766431956,1475282.07604307
W,90,6,10,5,0.0728685453669352,1475282.07604307
u,90,6,10,6,0.0558733851271565,1475282.07604307
V,90,6,10,6,0.0804197766384262,1475282.07604307
W,90,6,10,6,0.0728685453674791,1475282.07604307
u,90,6,10,7,0.0558733851271584,1475282.07604306
V,90,6,10,7,0.0804197766383354,1475282.07604306
W,90,6,10,7,0.0728685453675004,1475282.07604306
u,90,6,10,8,0.0558733851271644,1475282.07604306
V,90,6,10,8,0.0804197766383381,1475282.07604306
W,90,6,10,8,0.0728685453675019,1475282.07604306
u,90,6,10,9,0.0558733851271584,1475282.07604306
V,90,6,10,9,0.0804197766383409,1475282.07604306
W,90,6,10,9,0.0728685453675111,1475282.07604306
u,90,6,10,10,0.0558733851271624,1475282.07604306
V,90,6,10,10,0.0804197766383354,1475282.07604306
W,90,6,10,10,0.0728685453675095,1475282.07604306
u,90,6,11,0,0.0597118083932897,NaN
u,90,6,11,1,0.0555559973680228,1476304.98573041
V,90,6,11,1,0.0957459496771376,1476304.98573041
W,90,6,11,1,0.0727344356797046,1476304.98573041
u,90,6,11,2,0.0555529877417521,1476304.79986464
V,90,6,11,2,0.095697363761151,1476304.79986464
W,90,6,11,2,0.0726398626824577,1476304.79986464
u,90,6,11,3,0.0555529571175185,1476304.79984494
V,90,6,11,3,0.0956971321443776,1476304.79984494
W,90,6,11,3,0.0726403067253355,1476304.79984494
u,90,6,11,4,0.055552956726558,1476304.79984494
V,90,6,11,4,0.0956971316554877,1476304.79984494
W,90,6,11,4,0.0726403202105243,1476304.79984494
u,90,6,11,5,0.0555529567219267,1476304.79984494
V,90,6,11,5,0.0956971316775713,1476304.79984494
W,90,6,11,5,0.0726403204362754,1476304.79984494
u,90,6,11,6,0.0555529567218868,1476304.79984494
V,90,6,11,6,0.0956971316781903,1476304.79984494
W,90,6,11,6,0.0726403204396655,1476304.79984494
u,90,6,11,7,0.0555529567218848,1476304.79984495
V,90,6,11,7,0.0956971316781972,1476304.79984495
W,90,6,11,7,0.0726403204397021,1476304.79984495
u,90,6,11,8,0.0555529567218768,1476304.79984495
V,90,6,11,8,0.0956971316781938,1476304.79984495
W,90,6,11,8,0.0726403204397006,1476304.79984495
u,90,6,11,9,0.0555529567218848,1476304.79984495
V,90,6,11,9,0.0956971316781949,1476304.79984495
W,90,6,11,9,0.0726403204397021,1476304.79984495
u,90,6,11,10,0.0555529567218788,1476304.79984495
V,90,6,11,10,0.0956971316781972,1476304.79984495
W,90,6,11,10,0.0726403204396991,1476304.79984495
u,90,6,12,0,0.0582901155715994,NaN
u,90,6,12,1,0.0554816777878063,1472010.41505653
V,90,6,12,1,0.0931560667300552,1472010.41505653
W,90,6,12,1,0.0686293031829607,1472010.41505653
u,90,6,12,2,0.0554903855997614,1472010.22667267
V,90,6,12,2,0.0930130704816689,1472010.22667267
W,90,6,12,2,0.0684070573967877,1472010.22667267
u,90,6,12,3,0.0554905000682246,1472010.22664812
V,90,6,12,3,0.0930108300324806,1472010.22664812
W,90,6,12,3,0.0684038661363962,1472010.22664812
u,90,6,12,4,0.055490501541516,1472010.22664811
V,90,6,12,4,0.0930107994245253,1472010.22664811
W,90,6,12,4,0.0684038069702875,1472010.22664811
u,90,6,12,5,0.0554905015614447,1472010.22664812
V,90,6,12,5,0.0930107989953776,1472010.22664812
W,90,6,12,5,0.0684038058600127,1472010.22664812
u,90,6,12,6,0.0554905015617303,1472010.2266481
V,90,6,12,6,0.0930107989889979,1472010.2266481
W,90,6,12,6,0.06840380583945,1472010.2266481
u,90,6,12,7,0.0554905015617403,1472010.2266481
V,90,6,12,7,0.093010798988898,1472010.2266481
W,90,6,12,7,0.0684038058390808,1472010.2266481
u,90,6,12,8,0.0554905015617363,1472010.2266481
V,90,6,12,8,0.0930107989888968,1472010.2266481
W,90,6,12,8,0.068403805839071,1472010.2266481
u,90,6,12,9,0.0554905015617383,1472010.2266481
V,90,6,12,9,0.0930107989888992,1472010.2266481
W,90,6,12,9,0.0684038058390662,1472010.2266481
u,90,6,12,10,0.0554905015617363,1472010.2266481
V,90,6,12,10,0.0930107989889004,1472010.2266481
W,90,6,12,10,0.0684038058390678,1472010.2266481
u,90,6,13,0,0.0605297672182993,NaN
u,90,6,13,1,0.0565694998660076,1474896.63419693
V,90,6,13,1,0.090808831250764,1474896.63419693
W,90,6,13,1,0.0793357900380071,1474896.63419693
u,90,6,13,2,0.0565583995383965,1474896.48820108
V,90,6,13,2,0.0907586882381547,1474896.48820108
W,90,6,13,2,0.0794153291535987,1474896.48820108
u,90,6,13,3,0.0565582368862173,1474896.48818408
V,90,6,13,3,0.0907578511851825,1474896.48818408
W,90,6,13,3,0.0794164202545419,1474896.48818408
u,90,6,13,4,0.0565582341626341,1474896.48818409
V,90,6,13,4,0.090757838853233,1474896.48818409
W,90,6,13,4,0.0794164300828268,1474896.48818409
u,90,6,13,5,0.0565582341164527,1474896.48818409
V,90,6,13,5,0.0907578386699561,1474896.48818409
W,90,6,13,5,0.0794164301615086,1474896.48818409
u,90,6,13,6,0.0565582341156609,1474896.48818409
V,90,6,13,6,0.090757838667103,1474896.48818409
W,90,6,13,6,0.0794164301620047,1474896.48818409
u,90,6,13,7,0.0565582341156531,1474896.48818409
V,90,6,13,7,0.0907578386670567,1474896.48818409
W,90,6,13,7,0.0794164301620131,1474896.48818409
u,90,6,13,8,0.0565582341156491,1474896.48818409
V,90,6,13,8,0.0907578386670506,1474896.48818409
W,90,6,13,8,0.0794164301620033,1474896.48818409
u,90,6,13,9,0.0565582341156511,1474896.48818409
V,90,6,13,9,0.0907578386670591,1474896.48818409
W,90,6,13,9,0.0794164301620047,1474896.48818409
u,90,6,13,10,0.0565582341156491,1474896.48818409
V,90,6,13,10,0.0907578386670603,1474896.48818409
W,90,6,13,10,0.0794164301620047,1474896.48818409
u,90,6,14,0,0.0567682856122736,NaN
u,90,6,14,1,0.0519828356799034,1473327.6912117
V,90,6,14,1,0.0836818329078642,1473327.6912117
W,90,6,14,1,0.0700286307643005,1473327.6912117
u,90,6,14,2,0.0519550531902295,1473327.54572326
V,90,6,14,2,0.0835655456369368,1473327.54572326
W,90,6,14,2,0.07002008836471,1473327.54572326
u,90,6,14,3,0.0519546910970902,1473327.54570482
V,90,6,14,3,0.0835636962252167,1473327.54570482
W,90,6,14,3,0.0700201169465677,1473327.54570482
u,90,6,14,4,0.0519546862027851,1473327.54570481
V,90,6,14,4,0.0835636676537132,1473327.54570481
W,90,6,14,4,0.0700201198655193,1473327.54570481
u,90,6,14,5,0.0519546861339992,1473327.54570481
V,90,6,14,5,0.0835636672141159,1473327.54570481
W,90,6,14,5,0.0700201199314835,1473327.54570481
u,90,6,14,6,0.0519546861330047,1473327.54570481
V,90,6,14,6,0.0835636672071123,1473327.54570481
W,90,6,14,6,0.0700201199325543,1473327.54570481
u,90,6,14,7,0.0519546861329877,1473327.54570481
V,90,6,14,7,0.0835636672069984,1473327.54570481
W,90,6,14,7,0.0700201199325654,1473327.54570481
u,90,6,14,8,0.0519546861329877,1473327.54570481
V,90,6,14,8,0.0835636672070037,1473327.54570481
W,90,6,14,8,0.0700201199325622,1473327.54570481
u,90,6,14,9,0.0519546861329877,1473327.54570481
V,90,6,14,9,0.0835636672069904,1473327.54570481
W,90,6,14,9,0.0700201199325591,1473327.54570481
u,90,6,14,10,0.0519546861329877,1473327.54570481
V,90,6,14,10,0.0835636672069931,1473327.54570481
W,90,6,14,10,0.070020119932567,1473327.54570481
u,90,6,15,0,0.0550301803917591,NaN
u,90,6,15,1,0.0528181300078729,1468820.08790701
V,90,6,15,1,0.0894997192973276,1468820.08790701
W,90,6,15,1,0.0745783203259519,1468820.08790701
u,90,6,15,2,0.0528206301614828,1468819.95942905
V,90,6,15,2,0.0895882925144674,1468819.95942905
W,90,6,15,2,0.0745994360102561,1468819.95942905
u,90,6,15,3,0.0528206629882659,1468819.95941201
V,90,6,15,3,0.0895901257359098,1468819.95941201
W,90,6,15,3,0.0745996180252876,1468819.95941201
u,90,6,15,4,0.0528206633768823,1468819.95941202
V,90,6,15,4,0.0895901555998156,1468819.95941202
W,90,6,15,4,0.0745996159818545,1468819.95941202
u,90,6,15,5,0.0528206633792604,1468819.95941201
V,90,6,15,5,0.0895901560973666,1468819.95941201
W,90,6,15,5,0.0745996158871351,1468819.95941201
u,90,6,15,6,0.0528206633792121,1468819.95941202
V,90,6,15,6,0.0895901561058372,1468819.95941202
W,90,6,15,6,0.0745996158847442,1468819.95941202
u,90,6,15,7,0.05282066337921,1468819.95941202
V,90,6,15,7,0.0895901561059791,1468819.95941202
W,90,6,15,7,0.0745996158846893,1468819.95941202
u,90,6,15,8,0.05282066337921,1468819.95941202
V,90,6,15,8,0.0895901561059791,1468819.95941202
W,90,6,15,8,0.0745996158846849,1468819.95941202
u,90,6,15,9,0.0528206633792142,1468819.95941202
V,90,6,15,9,0.0895901561059816,1468819.95941202
W,90,6,15,9,0.0745996158846804,1468819.95941202
u,90,6,15,10,0.0528206633792163,1468819.95941202
V,90,6,15,10,0.0895901561059791,1468819.95941202
W,90,6,15,10,0.0745996158846804,1468819.95941202
u,90,6,16,0,0.0570259831295451,NaN
u,90,6,16,1,0.0533074366981783,1471437.93162492
V,90,6,16,1,0.0842680762570911,1471437.93162492
W,90,6,16,1,0.0775980518224291,1471437.93162492
u,90,6,16,2,0.0533241432907181,1471437.6962288
V,90,6,16,2,0.084025641471231,1471437.6962288
W,90,6,16,2,0.0776958789310918,1471437.6962288
u,90,6,16,3,0.0533244341000099,1471437.69619473
V,90,6,16,3,0.0840243901760141,1471437.69619473
W,90,6,16,3,0.0776976836535316,1471437.69619473
u,90,6,16,4,0.0533244385165344,1471437.69619473
V,90,6,16,4,0.0840243798741648,1471437.69619473
W,90,6,16,4,0.077697712936168,1471437.69619473
u,90,6,16,5,0.0533244385814217,1471437.69619472
V,90,6,16,5,0.0840243797443456,1471437.69619472
W,90,6,16,5,0.0776977134120991,1471437.69619472
u,90,6,16,6,0.0533244385823635,1471437.69619472
V,90,6,16,6,0.0840243797421495,1471437.69619472
W,90,6,16,6,0.0776977134198389,1471437.69619472
u,90,6,16,7,0.0533244385823822,1471437.69619472
V,90,6,16,7,0.0840243797420955,1471437.69619472
W,90,6,16,7,0.0776977134199656,1471437.69619472
u,90,6,16,8,0.0533244385823843,1471437.69619472
V,90,6,16,8,0.084024379742106,1471437.69619472
W,90,6,16,8,0.0776977134199671,1471437.69619472
u,90,6,16,9,0.0533244385823822,1471437.69619472
V,90,6,16,9,0.08402437974211,1471437.69619472
W,90,6,16,9,0.0776977134199785,1471437.69619472
u,90,6,16,10,0.053324438582378,1471437.69619472
V,90,6,16,10,0.0840243797421139,1471437.69619472
W,90,6,16,10,0.0776977134199713,1471437.69619472
u,90,6,17,0,0.0566845052982864,NaN
u,90,6,17,1,0.0550602641740717,1474000.45926698
V,90,6,17,1,0.0777948446888448,1474000.45926698
W,90,6,17,1,0.0704206562569797,1474000.45926698
u,90,6,17,2,0.0550835082632429,1474000.27303339
V,90,6,17,2,0.0777424517708074,1474000.27303339
W,90,6,17,2,0.0706012815890477,1474000.27303339
u,90,6,17,3,0.0550838383415087,1474000.27300657
V,90,6,17,3,0.0777407066623747,1474000.27300657
W,90,6,17,3,0.0706034827674117,1474000.27300657
u,90,6,17,4,0.0550838434371529,1474000.27300657
V,90,6,17,4,0.0777406801268866,1474000.27300657
W,90,6,17,4,0.0706035130439023,1474000.27300657
u,90,6,17,5,0.0550838435192913,1474000.27300657
V,90,6,17,5,0.0777406798162543,1474000.27300657
W,90,6,17,5,0.0706035135107127,1474000.27300657
u,90,6,17,6,0.0550838435206416,1474000.27300657
V,90,6,17,6,0.0777406798135576,1474000.27300657
W,90,6,17,6,0.0706035135183782,1474000.27300657
u,90,6,17,7,0.0550838435206658,1474000.27300657
V,90,6,17,7,0.0777406798135548,1474000.27300657
W,90,6,17,7,0.0706035135185052,1474000.27300657
u,90,6,17,8,0.0550838435206698,1474000.27300657
V,90,6,17,8,0.0777406798135491,1474000.27300657
W,90,6,17,8,0.0706035135185005,1474000.27300657
u,90,6,17,9,0.0550838435206718,1474000.27300657
V,90,6,17,9,0.077740679813552,1474000.27300657
W,90,6,17,9,0.0706035135184974,1474000.27300657
u,90,6,17,10,0.0550838435206698,1474000.27300657
V,90,6,17,10,0.0777406798135491,1474000.27300657
W,90,6,17,10,0.070603513518499,1474000.27300657
u,90,6,18,0,0.0525526781671662,NaN
u,90,6,18,1,0.0516139076744982,1474194.34527672
V,90,6,18,1,0.0909729379796114,1474194.34527672
W,90,6,18,1,0.0683886038893077,1474194.34527672
u,90,6,18,2,0.051631289019742,1474194.16592477
V,90,6,18,2,0.0909219556090822,1474194.16592477
W,90,6,18,2,0.0685472364259815,1474194.16592477
u,90,6,18,3,0.0516314490419752,1474194.16589998
V,90,6,18,3,0.0909225960816874,1474194.16589998
W,90,6,18,3,0.0685497016381576,1474194.16589998
u,90,6,18,4,0.051631450920855,1474194.16589998
V,90,6,18,4,0.0909226078601736,1474194.16589998
W,90,6,18,4,0.0685497323608505,1474194.16589998
u,90,6,18,5,0.051631450946143,1474194.16589999
V,90,6,18,5,0.0909226080401558,1474194.16589999
W,90,6,18,5,0.0685497327190652,1474194.16589999
u,90,6,18,6,0.0516314509465059,1474194.16589998
V,90,6,18,6,0.0909226080429843,1474194.16589998
W,90,6,18,6,0.0685497327228898,1474194.16589998
