q,N,seed,method,factor name,RI,ARI
80,40,12,G-JisstPCA0 (oracle),networkY1,1,1
80,40,12,G-JisstPCA0 (oracle),networkX2,1,1
80,40,12,G-JisstPCA0 (oracle),networkY2,1,1
80,40,12,G-JisstPCA0 (BIC),sample,1,1
80,40,12,G-JisstPCA0 (BIC),networkX1,1,1
80,40,12,G-JisstPCA0 (BIC),networkY1,1,1
80,40,12,G-JisstPCA0 (BIC),networkX2,1,1
80,40,12,G-JisstPCA0 (BIC),networkY2,1,1
80,40,12,JisstPCA2 (oracle),sample,1,1
80,40,12,JisstPCA2 (oracle),networkX1,1,1
80,40,12,JisstPCA2 (oracle),networkY1,1,1
80,40,12,JisstPCA2 (oracle),networkX2,1,1
80,40,12,JisstPCA2 (oracle),networkY2,1,1
80,40,12,JisstPCA2 (BIC),sample,1,1
80,40,12,JisstPCA2 (BIC),networkX1,1,1
80,40,12,JisstPCA2 (BIC),networkY1,1,1
80,40,12,JisstPCA2 (BIC),networkX2,1,1
80,40,12,JisstPCA2 (BIC),networkY2,1,1
80,40,12,G-JisstPCA2 (oracle),sample,1,1
80,40,12,G-JisstPCA2 (oracle),networkX1,1,1
80,40,12,G-JisstPCA2 (oracle),networkY1,1,1
80,40,12,G-JisstPCA2 (oracle),networkX2,1,1
80,40,12,G-JisstPCA2 (oracle),networkY2,1,1
80,40,12,G-JisstPCA2 (BIC),sample,1,1
80,40,12,G-JisstPCA2 (BIC),networkX1,1,1
80,40,12,G-JisstPCA2 (BIC),networkY1,1,1
80,40,12,G-JisstPCA2 (BIC),networkX2,1,1
80,40,12,G-JisstPCA2 (BIC),networkY2,1,1
80,40,12,iHOSVD,sample,1,1
80,40,12,iHOSVD,networkX1,0.756962025316456,0.468132854578097
80,40,12,iHOSVD,networkY1,1,1
80,40,12,iHOSVD,networkX2,0.574683544303797,0.153139356814701
80,40,12,iHOSVD,networkY2,0.633227848101266,0.265666178506293
80,40,12,iHOOI,sample,1,1
80,40,12,iHOOI,networkX1,1,1
80,40,12,iHOOI,networkY1,1,1
80,40,12,iHOOI,networkX2,0.574683544303797,0.153139356814701
80,40,12,iHOOI,networkY2,0.574683544303797,0.13404321954275
50,20,13,JisstPCA0 (oracle),sample,1,1
50,20,13,JisstPCA0 (oracle),networkX1,1,1
50,20,13,JisstPCA0 (oracle),networkY1,1,1
50,20,13,JisstPCA0 (oracle),networkX2,1,1
50,20,13,JisstPCA0 (oracle),networkY2,1,1
50,20,13,JisstPCA0 (BIC),sample,1,1
50,20,13,JisstPCA0 (BIC),networkX1,1,1
50,20,13,JisstPCA0 (BIC),networkY1,1,1
50,20,13,JisstPCA0 (BIC),networkX2,1,1
50,20,13,JisstPCA0 (BIC),networkY2,0.96,0.919937310347127
50,20,13,G-JisstPCA0 (oracle),sample,1,1
50,20,13,G-JisstPCA0 (oracle),networkX1,1,1
50,20,13,G-JisstPCA0 (oracle),networkY1,1,1
50,20,13,G-JisstPCA0 (oracle),networkX2,1,1
50,20,13,G-JisstPCA0 (oracle),networkY2,1,1
50,20,13,G-JisstPCA0 (BIC),sample,1,1
50,20,13,G-JisstPCA0 (BIC),networkX1,1,1
50,20,13,G-JisstPCA0 (BIC),networkY1,1,1
50,20,13,G-JisstPCA0 (BIC),networkX2,1,1
50,20,13,G-JisstPCA0 (BIC),networkY2,1,1
50,20,13,JisstPCA2 (oracle),sample,1,1
50,20,13,JisstPCA2 (oracle),networkX1,1,1
50,20,13,JisstPCA2 (oracle),networkY1,1,1
50,20,13,JisstPCA2 (oracle),networkX2,1,1
50,20,13,JisstPCA2 (oracle),networkY2,1,1
50,20,13,JisstPCA2 (BIC),sample,1,1
50,20,13,JisstPCA2 (BIC),networkX1,1,1
50,20,13,JisstPCA2 (BIC),networkY1,1,1
50,20,13,JisstPCA2 (BIC),networkX2,1,1
50,20,13,JisstPCA2 (BIC),networkY2,1,1
50,20,13,G-JisstPCA2 (oracle),sample,1,1
50,20,13,G-JisstPCA2 (oracle),networkX1,1,1
50,20,13,G-JisstPCA2 (oracle),networkY1,1,1
50,20,13,G-JisstPCA2 (oracle),networkX2,1,1
50,20,13,G-JisstPCA2 (oracle),networkY2,1,1
50,20,13,G-JisstPCA2 (BIC),sample,1,1
50,20,13,G-JisstPCA2 (BIC),networkX1,1,1
50,20,13,G-JisstPCA2 (BIC),networkY1,1,1
50,20,13,G-JisstPCA2 (BIC),networkX2,1,1
50,20,13,G-JisstPCA2 (BIC),networkY2,1,1
50,20,13,iHOSVD,sample,1,1
50,20,13,iHOSVD,networkX1,1,1
50,20,13,iHOSVD,networkY1,1,1
50,20,13,iHOSVD,networkX2,0.574683544303797,0.153139356814701
50,20,13,iHOSVD,networkY2,0.519183673469388,0.0341354037682809
50,20,13,iHOOI,sample,1,1
50,20,13,iHOOI,networkX1,0.754746835443038,0.460391074352778
50,20,13,iHOOI,networkY1,0.937959183673469,0.863389581804842
50,20,13,iHOOI,networkX2,0.574683544303797,0.153139356814701
50,20,13,iHOOI,networkY2,0.571428571428571,0.142185468004935
50,40,13,JisstPCA0 (oracle),sample,1,1
50,40,13,JisstPCA0 (oracle),networkX1,1,1
50,40,13,JisstPCA0 (oracle),networkY1,1,1
50,40,13,JisstPCA0 (oracle),networkX2,1,1
50,40,13,JisstPCA0 (oracle),networkY2,1,1
50,40,13,JisstPCA0 (BIC),sample,1,1
50,40,13,JisstPCA0 (BIC),networkX1,1,1
50,40,13,JisstPCA0 (BIC),networkY1,1,1
50,40,13,JisstPCA0 (BIC),networkX2,1,1
50,40,13,JisstPCA0 (BIC),networkY2,1,1
50,40,13,G-JisstPCA0 (oracle),sample,1,1
50,40,13,G-JisstPCA0 (oracle),networkX1,1,1
50,40,13,G-JisstPCA0 (oracle),networkY1,1,1
50,40,13,G-JisstPCA0 (oracle),networkX2,1,1
50,40,13,G-JisstPCA0 (oracle),networkY2,1,1
50,40,13,G-JisstPCA0 (BIC),sample,1,1
50,40,13,G-JisstPCA0 (BIC),networkX1,1,1
50,40,13,G-JisstPCA0 (BIC),networkY1,1,1
50,40,13,G-JisstPCA0 (BIC),networkX2,1,1
50,40,13,G-JisstPCA0 (BIC),networkY2,1,1
50,40,13,JisstPCA2 (oracle),sample,1,1
50,40,13,JisstPCA2 (oracle),networkX1,1,1
50,40,13,JisstPCA2 (oracle),networkY1,1,1
50,40,13,JisstPCA2 (oracle),networkX2,1,1
50,40,13,JisstPCA2 (oracle),networkY2,1,1
50,40,13,JisstPCA2 (BIC),sample,1,1
50,40,13,JisstPCA2 (BIC),networkX1,1,1
50,40,13,JisstPCA2 (BIC),networkY1,1,1
50,40,13,JisstPCA2 (BIC),networkX2,1,1
50,40,13,JisstPCA2 (BIC),networkY2,1,1
50,40,13,G-JisstPCA2 (oracle),sample,1,1
50,40,13,G-JisstPCA2 (oracle),networkX1,1,1
50,40,13,G-JisstPCA2 (oracle),networkY1,1,1
50,40,13,G-JisstPCA2 (oracle),networkX2,1,1
50,40,13,G-JisstPCA2 (oracle),networkY2,1,1
50,40,13,G-JisstPCA2 (BIC),sample,1,1
50,40,13,G-JisstPCA2 (BIC),networkX1,1,1
50,40,13,G-JisstPCA2 (BIC),networkY1,1,1
50,40,13,G-JisstPCA2 (BIC),networkX2,1,1
50,40,13,G-JisstPCA2 (BIC),networkY2,1,1
50,40,13,iHOSVD,sample,1,1
50,40,13,iHOSVD,networkX1,1,1
50,40,13,iHOSVD,networkY1,1,1
50,40,13,iHOSVD,networkX2,0.574683544303797,0.153139356814701
50,40,13,iHOSVD,networkY2,0.673469387755102,0.347188915534239
50,40,13,iHOOI,sample,1,1
50,40,13,iHOOI,networkX1,0.756962025316456,0.468132854578097
50,40,13,iHOOI,networkY1,1,1
50,40,13,iHOOI,networkX2,0.574683544303797,0.153139356814701
50,40,13,iHOOI,networkY2,0.673469387755102,0.346666666666667
80,20,13,JisstPCA0 (oracle),sample,1,1
80,20,13,JisstPCA0 (oracle),networkX1,0.982594936708861,0.960672540291412
80,20,13,JisstPCA0 (oracle),networkY1,1,1
80,20,13,JisstPCA0 (oracle),networkX2,1,1
80,20,13,JisstPCA0 (oracle),networkY2,1,1
80,20,13,JisstPCA0 (BIC),sample,1,1
80,20,13,JisstPCA0 (BIC),networkX1,0.982594936708861,0.960672540291412
80,20,13,JisstPCA0 (BIC),networkY1,1,1
80,20,13,JisstPCA0 (BIC),networkX2,1,1
80,20,13,JisstPCA0 (BIC),networkY2,1,1
80,20,13,G-JisstPCA0 (oracle),sample,1,1
80,20,13,G-JisstPCA0 (oracle),networkX1,1,1
80,20,13,G-JisstPCA0 (oracle),networkY1,1,1
80,20,13,G-JisstPCA0 (oracle),networkX2,1,1
80,20,13,G-JisstPCA0 (oracle),networkY2,1,1
80,20,13,G-JisstPCA0 (BIC),sample,1,1
80,20,13,G-JisstPCA0 (BIC),networkX1,1,1
80,20,13,G-JisstPCA0 (BIC),networkY1,1,1
80,20,13,G-JisstPCA0 (BIC),networkX2,1,1
80,20,13,G-JisstPCA0 (BIC),networkY2,1,1
80,20,13,JisstPCA2 (oracle),sample,1,1
80,20,13,JisstPCA2 (oracle),networkX1,0.982594936708861,0.960672540291412
80,20,13,JisstPCA2 (oracle),networkY1,1,1
80,20,13,JisstPCA2 (oracle),networkX2,1,1
80,20,13,JisstPCA2 (oracle),networkY2,1,1
80,20,13,JisstPCA2 (BIC),sample,1,1
80,20,13,JisstPCA2 (BIC),networkX1,0.982594936708861,0.960672540291412
80,20,13,JisstPCA2 (BIC),networkY1,1,1
80,20,13,JisstPCA2 (BIC),networkX2,1,1
80,20,13,JisstPCA2 (BIC),networkY2,1,1
80,20,13,G-JisstPCA2 (oracle),sample,1,1
80,20,13,G-JisstPCA2 (oracle),networkX1,1,1
80,20,13,G-JisstPCA2 (oracle),networkY1,1,1
80,20,13,G-JisstPCA2 (oracle),networkX2,1,1
80,20,13,G-JisstPCA2 (oracle),networkY2,1,1
80,20,13,G-JisstPCA2 (BIC),sample,1,1
80,20,13,G-JisstPCA2 (BIC),networkX1,1,1
80,20,13,G-JisstPCA2 (BIC),networkY1,1,1
80,20,13,G-JisstPCA2 (BIC),networkX2,1,1
80,20,13,G-JisstPCA2 (BIC),networkY2,1,1
80,20,13,iHOSVD,sample,1,1
80,20,13,iHOSVD,networkX1,0.754746835443038,0.460391074352778
80,20,13,iHOSVD,networkY1,0.985126582278481,0.967291473231511
80,20,13,iHOSVD,networkX2,0.574683544303797,0.153139356814701
80,20,13,iHOSVD,networkY2,0.633227848101266,0.266391045517551
80,20,13,iHOOI,sample,1,1
80,20,13,iHOOI,networkX1,0.756962025316456,0.468132854578097
80,20,13,iHOOI,networkY1,1,1
80,20,13,iHOOI,networkX2,0.574683544303797,0.153139356814701
80,20,13,iHOOI,networkY2,0.646835443037975,0.2931226908867
80,40,13,JisstPCA0 (oracle),sample,1,1
80,40,13,JisstPCA0 (oracle),networkX1,1,1
80,40,13,JisstPCA0 (oracle),networkY1,1,1
80,40,13,JisstPCA0 (oracle),networkX2,1,1
80,40,13,JisstPCA0 (oracle),networkY2,1,1
80,40,13,JisstPCA0 (BIC),sample,1,1
80,40,13,JisstPCA0 (BIC),networkX1,1,1
80,40,13,JisstPCA0 (BIC),networkY1,1,1
80,40,13,JisstPCA0 (BIC),networkX2,1,1
80,40,13,JisstPCA0 (BIC),networkY2,1,1
80,40,13,G-JisstPCA0 (oracle),sample,1,1
80,40,13,G-JisstPCA0 (oracle),networkX1,1,1
80,40,13,G-JisstPCA0 (oracle),networkY1,1,1
80,40,13,G-JisstPCA0 (oracle),networkX2,1,1
80,40,13,G-JisstPCA0 (oracle),networkY2,1,1
80,40,13,G-JisstPCA0 (BIC),sample,1,1
80,40,13,G-JisstPCA0 (BIC),networkX1,1,1
80,40,13,G-JisstPCA0 (BIC),networkY1,1,1
80,40,13,G-JisstPCA0 (BIC),networkX2,1,1
80,40,13,G-JisstPCA0 (BIC),networkY2,1,1
80,40,13,JisstPCA2 (oracle),sample,1,1
80,40,13,JisstPCA2 (oracle),networkX1,1,1
80,40,13,JisstPCA2 (oracle),networkY1,1,1
80,40,13,JisstPCA2 (oracle),networkX2,1,1
80,40,13,JisstPCA2 (oracle),networkY2,1,1
80,40,13,JisstPCA2 (BIC),sample,1,1
80,40,13,JisstPCA2 (BIC),networkX1,1,1
80,40,13,JisstPCA2 (BIC),networkY1,1,1
80,40,13,JisstPCA2 (BIC),networkX2,1,1
80,40,13,JisstPCA2 (BIC),networkY2,1,1
80,40,13,G-JisstPCA2 (oracle),sample,1,1
80,40,13,G-JisstPCA2 (oracle),networkX1,1,1
80,40,13,G-JisstPCA2 (oracle),networkY1,1,1
80,40,13,G-JisstPCA2 (oracle),networkX2,1,1
80,40,13,G-JisstPCA2 (oracle),networkY2,1,1
80,40,13,G-JisstPCA2 (BIC),sample,1,1
80,40,13,G-JisstPCA2 (BIC),networkX1,1,1
80,40,13,G-JisstPCA2 (BIC),networkY1,1,1
80,40,13,G-JisstPCA2 (BIC),networkX2,1,1
80,40,13,G-JisstPCA2 (BIC),networkY2,1,1
80,40,13,iHOSVD,sample,1,1
80,40,13,iHOSVD,networkX1,1,1
80,40,13,iHOSVD,networkY1,1,1
80,40,13,iHOSVD,networkX2,0.574683544303797,0.153139356814701
80,40,13,iHOSVD,networkY2,0.675949367088608,0.351395730706076
80,40,13,iHOOI,sample,1,1
80,40,13,iHOOI,networkX1,1,1
80,40,13,iHOOI,networkY1,1,1
80,40,13,iHOOI,networkX2,0.574683544303797,0.153139356814701
80,40,13,iHOOI,networkY2,0.633227848101266,0.265147538720587
50,20,14,JisstPCA0 (oracle),sample,1,1
50,20,14,JisstPCA0 (oracle),networkX1,1,1
50,20,14,JisstPCA0 (oracle),networkY1,1,1
50,20,14,JisstPCA0 (oracle),networkX2,1,1
50,20,14,JisstPCA0 (oracle),networkY2,1,1
50,20,14,JisstPCA0 (BIC),sample,1,1
50,20,14,JisstPCA0 (BIC),networkX1,1,1
50,20,14,JisstPCA0 (BIC),networkY1,1,1
50,20,14,JisstPCA0 (BIC),networkX2,1,1
50,20,14,JisstPCA0 (BIC),networkY2,1,1
50,20,14,G-JisstPCA0 (oracle),sample,1,1
50,20,14,G-JisstPCA0 (oracle),networkX1,1,1
50,20,14,G-JisstPCA0 (oracle),networkY1,1,1
50,20,14,G-JisstPCA0 (oracle),networkX2,1,1
50,20,14,G-JisstPCA0 (oracle),networkY2,1,1
50,20,14,G-JisstPCA0 (BIC),sample,1,1
50,20,14,G-JisstPCA0 (BIC),networkX1,1,1
50,20,14,G-JisstPCA0 (BIC),networkY1,1,1
50,20,14,G-JisstPCA0 (BIC),networkX2,1,1
50,20,14,G-JisstPCA0 (BIC),networkY2,1,1
50,20,14,JisstPCA2 (oracle),sample,1,1
50,20,14,JisstPCA2 (oracle),networkX1,1,1
50,20,14,JisstPCA2 (oracle),networkY1,1,1
50,20,14,JisstPCA2 (oracle),networkX2,1,1
50,20,14,JisstPCA2 (oracle),networkY2,1,1
50,20,14,JisstPCA2 (BIC),sample,1,1
50,20,14,JisstPCA2 (BIC),networkX1,1,1
50,20,14,JisstPCA2 (BIC),networkY1,1,1
50,20,14,JisstPCA2 (BIC),networkX2,1,1
50,20,14,JisstPCA2 (BIC),networkY2,1,1
50,20,14,G-JisstPCA2 (oracle),sample,1,1
50,20,14,G-JisstPCA2 (oracle),networkX1,1,1
50,20,14,G-JisstPCA2 (oracle),networkY1,1,1
50,20,14,G-JisstPCA2 (oracle),networkX2,1,1
50,20,14,G-JisstPCA2 (oracle),networkY2,1,1
50,20,14,G-JisstPCA2 (BIC),sample,1,1
50,20,14,G-JisstPCA2 (BIC),networkX1,1,1
50,20,14,G-JisstPCA2 (BIC),networkY1,1,1
50,20,14,G-JisstPCA2 (BIC),networkX2,1,1
50,20,14,G-JisstPCA2 (BIC),networkY2,1,1
50,20,14,iHOSVD,sample,1,1
50,20,14,iHOSVD,networkX1,1,1
50,20,14,iHOSVD,networkY1,1,1
50,20,14,iHOSVD,networkX2,0.574683544303797,0.153139356814701
50,20,14,iHOSVD,networkY2,0.519183673469388,0.0387676935886762
50,20,14,iHOOI,sample,1,1
50,20,14,iHOOI,networkX1,1,1
50,20,14,iHOOI,networkY1,1,1
50,20,14,iHOOI,networkX2,0.574683544303797,0.153139356814701
50,20,14,iHOOI,networkY2,0.627755102040816,0.255597014925373
50,40,14,JisstPCA0 (oracle),sample,1,1
50,40,14,JisstPCA0 (oracle),networkX1,1,1
50,40,14,JisstPCA0 (oracle),networkY1,1,1
50,40,14,JisstPCA0 (oracle),networkX2,1,1
50,40,14,JisstPCA0 (oracle),networkY2,1,1
50,40,14,JisstPCA0 (BIC),sample,1,1
50,40,14,JisstPCA0 (BIC),networkX1,1,1
50,40,14,JisstPCA0 (BIC),networkY1,1,1
50,40,14,JisstPCA0 (BIC),networkX2,1,1
50,40,14,JisstPCA0 (BIC),networkY2,1,1
50,40,14,G-JisstPCA0 (oracle),sample,1,1
50,40,14,G-JisstPCA0 (oracle),networkX1,1,1
50,40,14,G-JisstPCA0 (oracle),networkY1,1,1
50,40,14,G-JisstPCA0 (oracle),networkX2,1,1
50,40,14,G-JisstPCA0 (oracle),networkY2,1,1
50,40,14,G-JisstPCA0 (BIC),sample,1,1
50,40,14,G-JisstPCA0 (BIC),networkX1,1,1
50,40,14,G-JisstPCA0 (BIC),networkY1,1,1
50,40,14,G-JisstPCA0 (BIC),networkX2,1,1
50,40,14,G-JisstPCA0 (BIC),networkY2,1,1
50,40,14,JisstPCA2 (oracle),sample,1,1
50,40,14,JisstPCA2 (oracle),networkX1,1,1
50,40,14,JisstPCA2 (oracle),networkY1,1,1
50,40,14,JisstPCA2 (oracle),networkX2,1,1
50,40,14,JisstPCA2 (oracle),networkY2,1,1
50,40,14,JisstPCA2 (BIC),sample,1,1
50,40,14,JisstPCA2 (BIC),networkX1,1,1
50,40,14,JisstPCA2 (BIC),networkY1,1,1
50,40,14,JisstPCA2 (BIC),networkX2,1,1
50,40,14,JisstPCA2 (BIC),networkY2,1,1
50,40,14,G-JisstPCA2 (oracle),sample,1,1
50,40,14,G-JisstPCA2 (oracle),networkX1,1,1
50,40,14,G-JisstPCA2 (oracle),networkY1,1,1
50,40,14,G-JisstPCA2 (oracle),networkX2,1,1
50,40,14,G-JisstPCA2 (oracle),networkY2,1,1
50,40,14,G-JisstPCA2 (BIC),sample,1,1
50,40,14,G-JisstPCA2 (BIC),networkX1,1,1
50,40,14,G-JisstPCA2 (BIC),networkY1,1,1
50,40,14,G-JisstPCA2 (BIC),networkX2,1,1
50,40,14,G-JisstPCA2 (BIC),networkY2,1,1
50,40,14,iHOSVD,sample,1,1
50,40,14,iHOSVD,networkX1,1,1
50,40,14,iHOSVD,networkY1,1,1
50,40,14,iHOSVD,networkX2,0.574683544303797,0.153139356814701
50,40,14,iHOSVD,networkY2,0.627755102040816,0.2552
50,40,14,iHOOI,sample,1,1
50,40,14,iHOOI,networkX1,0.756962025316456,0.468132854578097
50,40,14,iHOOI,networkY1,1,1
50,40,14,iHOOI,networkX2,0.574683544303797,0.153139356814701
50,40,14,iHOOI,networkY2,0.627755102040816,0.254603682946357
80,20,14,JisstPCA0 (oracle),sample,1,1
80,20,14,JisstPCA0 (oracle),networkX1,1,1
80,20,14,JisstPCA0 (oracle),networkY1,1,1
80,20,14,JisstPCA0 (oracle),networkX2,1,1
80,20,14,JisstPCA0 (oracle),networkY2,1,1
80,20,14,JisstPCA0 (BIC),sample,1,1
80,20,14,JisstPCA0 (BIC),networkX1,1,1
80,20,14,JisstPCA0 (BIC),networkY1,1,1
80,20,14,JisstPCA0 (BIC),networkX2,1,1
80,20,14,JisstPCA0 (BIC),networkY2,1,1
80,20,14,G-JisstPCA0 (oracle),sample,1,1
80,20,14,G-JisstPCA0 (oracle),networkX1,1,1
80,20,14,G-JisstPCA0 (oracle),networkY1,1,1
80,20,14,G-JisstPCA0 (oracle),networkX2,1,1
80,20,14,G-JisstPCA0 (oracle),networkY2,1,1
80,20,14,G-JisstPCA0 (BIC),sample,1,1
80,20,14,G-JisstPCA0 (BIC),networkX1,1,1
80,20,14,G-JisstPCA0 (BIC),networkY1,1,1
80,20,14,G-JisstPCA0 (BIC),networkX2,1,1
80,20,14,G-JisstPCA0 (BIC),networkY2,1,1
80,20,14,JisstPCA2 (oracle),sample,1,1
80,20,14,JisstPCA2 (oracle),networkX1,1,1
80,20,14,JisstPCA2 (oracle),networkY1,1,1
80,20,14,JisstPCA2 (oracle),networkX2,1,1
80,20,14,JisstPCA2 (oracle),networkY2,1,1
80,20,14,JisstPCA2 (BIC),sample,1,1
80,20,14,JisstPCA2 (BIC),networkX1,1,1
80,20,14,JisstPCA2 (BIC),networkY1,1,1
80,20,14,JisstPCA2 (BIC),networkX2,1,1
80,20,14,JisstPCA2 (BIC),networkY2,1,1
80,20,14,G-JisstPCA2 (oracle),sample,1,1
80,20,14,G-JisstPCA2 (oracle),networkX1,1,1
80,20,14,G-JisstPCA2 (oracle),networkY1,1,1
80,20,14,G-JisstPCA2 (oracle),networkX2,1,1
80,20,14,G-JisstPCA2 (oracle),networkY2,1,1
80,20,14,G-JisstPCA2 (BIC),sample,1,1
80,20,14,G-JisstPCA2 (BIC),networkX1,1,1
80,20,14,G-JisstPCA2 (BIC),networkY1,1,1
80,20,14,G-JisstPCA2 (BIC),networkX2,1,1
80,20,14,G-JisstPCA2 (BIC),networkY2,1,1
80,20,14,iHOSVD,sample,1,1
80,20,14,iHOSVD,networkX1,1,1
80,20,14,iHOSVD,networkY1,1,1
80,20,14,iHOSVD,networkX2,0.574683544303797,0.153139356814701
80,20,14,iHOSVD,networkY2,0.574683544303797,0.149606904638333
80,20,14,iHOOI,sample,1,1
80,20,14,iHOOI,networkX1,0.756962025316456,0.468132854578097
80,20,14,iHOOI,networkY1,1,1
80,20,14,iHOOI,networkX2,0.574683544303797,0.153139356814701
80,20,14,iHOOI,networkY2,0.59620253164557,0.18989205418507
80,40,14,JisstPCA0 (oracle),sample,1,1
80,40,14,JisstPCA0 (oracle),networkX1,1,1
80,40,14,JisstPCA0 (oracle),networkY1,1,1
80,40,14,JisstPCA0 (oracle),networkX2,1,1
80,40,14,JisstPCA0 (oracle),networkY2,1,1
80,40,14,JisstPCA0 (BIC),sample,1,1
80,40,14,JisstPCA0 (BIC),networkX1,1,1
80,40,14,JisstPCA0 (BIC),networkY1,1,1
80,40,14,JisstPCA0 (BIC),networkX2,1,1
80,40,14,JisstPCA0 (BIC),networkY2,1,1
80,40,14,G-JisstPCA0 (oracle),sample,1,1
80,40,14,G-JisstPCA0 (oracle),networkX1,1,1
80,40,14,G-JisstPCA0 (oracle),networkY1,1,1
80,40,14,G-JisstPCA0 (oracle),networkX2,1,1
80,40,14,G-JisstPCA0 (oracle),networkY2,1,1
80,40,14,G-JisstPCA0 (BIC),sample,1,1
80,40,14,G-JisstPCA0 (BIC),networkX1,1,1
80,40,14,G-JisstPCA0 (BIC),networkY1,1,1
80,40,14,G-JisstPCA0 (BIC),networkX2,1,1
80,40,14,G-JisstPCA0 (BIC),networkY2,1,1
80,40,14,JisstPCA2 (oracle),sample,1,1
80,40,14,JisstPCA2 (oracle),networkX1,1,1
80,40,14,JisstPCA2 (oracle),networkY1,1,1
80,40,14,JisstPCA2 (oracle),networkX2,1,1
80,40,14,JisstPCA2 (oracle),networkY2,1,1
80,40,14,JisstPCA2 (BIC),sample,1,1
80,40,14,JisstPCA2 (BIC),networkX1,1,1
80,40,14,JisstPCA2 (BIC),networkY1,1,1
80,40,14,JisstPCA2 (BIC),networkX2,1,1
80,40,14,JisstPCA2 (BIC),networkY2,1,1
80,40,14,G-JisstPCA2 (oracle),sample,1,1
80,40,14,G-JisstPCA2 (oracle),networkX1,1,1
80,40,14,G-JisstPCA2 (oracle),networkY1,1,1
80,40,14,G-JisstPCA2 (oracle),networkX2,1,1
80,40,14,G-JisstPCA2 (oracle),networkY2,1,1
80,40,14,G-JisstPCA2 (BIC),sample,1,1
80,40,14,G-JisstPCA2 (BIC),networkX1,1,1
80,40,14,G-JisstPCA2 (BIC),networkY1,1,1
80,40,14,G-JisstPCA2 (BIC),networkX2,1,1
80,40,14,G-JisstPCA2 (BIC),networkY2,1,1
80,40,14,iHOSVD,sample,1,1
80,40,14,iHOSVD,networkX1,0.783544303797468,0.514068244113352
80,40,14,iHOSVD,networkY1,1,1
80,40,14,iHOSVD,networkX2,0.574683544303797,0.153139356814701
80,40,14,iHOSVD,networkY2,0.675949367088608,0.352127114300359
80,40,14,iHOOI,sample,1,1
80,40,14,iHOOI,networkX1,0.756962025316456,0.468132854578097
80,40,14,iHOOI,networkY1,0.777215189873418,0.541715008965299
80,40,14,iHOOI,networkX2,0.574683544303797,0.153139356814701
80,40,14,iHOOI,networkY2,0.661075949367089,0.321422327161553
50,20,15,JisstPCA0 (oracle),sample,1,1
50,20,15,JisstPCA0 (oracle),networkX1,1,1
50,20,15,JisstPCA0 (oracle),networkY1,1,1
50,20,15,JisstPCA0 (oracle),networkX2,1,1
50,20,15,JisstPCA0 (oracle),networkY2,0.96,0.919990669465827
50,20,15,JisstPCA0 (BIC),sample,1,1
50,20,15,JisstPCA0 (BIC),networkX1,1,1
50,20,15,JisstPCA0 (BIC),networkY1,1,1
50,20,15,JisstPCA0 (BIC),networkX2,1,1
50,20,15,JisstPCA0 (BIC),networkY2,0.96,0.919990669465827
50,20,15,G-JisstPCA0 (oracle),sample,1,1
50,20,15,G-JisstPCA0 (oracle),networkX1,1,1
50,20,15,G-JisstPCA0 (oracle),networkY1,1,1
50,20,15,G-JisstPCA0 (oracle),networkX2,1,1
50,20,15,G-JisstPCA0 (oracle),networkY2,1,1
50,20,15,G-JisstPCA0 (BIC),sample,1,1
50,20,15,G-JisstPCA0 (BIC),networkX1,1,1
50,20,15,G-JisstPCA0 (BIC),networkY1,1,1
50,20,15,G-JisstPCA0 (BIC),networkX2,1,1
50,20,15,G-JisstPCA0 (BIC),networkY2,1,1
50,20,15,JisstPCA2 (oracle),sample,1,1
50,20,15,JisstPCA2 (oracle),networkX1,1,1
50,20,15,JisstPCA2 (oracle),networkY1,1,1
50,20,15,JisstPCA2 (oracle),networkX2,1,1
50,20,15,JisstPCA2 (oracle),networkY2,1,1
50,20,15,JisstPCA2 (BIC),sample,1,1
50,20,15,JisstPCA2 (BIC),networkX1,1,1
50,20,15,JisstPCA2 (BIC),networkY1,1,1
50,20,15,JisstPCA2 (BIC),networkX2,1,1
50,20,15,JisstPCA2 (BIC),networkY2,1,1
50,20,15,G-JisstPCA2 (oracle),sample,1,1
50,20,15,G-JisstPCA2 (oracle),networkX1,1,1
50,20,15,G-JisstPCA2 (oracle),networkY1,1,1
50,20,15,G-JisstPCA2 (oracle),networkX2,1,1
50,20,15,G-JisstPCA2 (oracle),networkY2,1,1
50,20,15,G-JisstPCA2 (BIC),sample,1,1
50,20,15,G-JisstPCA2 (BIC),networkX1,1,1
50,20,15,G-JisstPCA2 (BIC),networkY1,1,1
50,20,15,G-JisstPCA2 (BIC),networkX2,1,1
50,20,15,G-JisstPCA2 (BIC),networkY2,1,1
50,20,15,iHOSVD,sample,1,1
50,20,15,iHOSVD,networkX1,1,1
50,20,15,iHOSVD,networkY1,1,1
50,20,15,iHOSVD,networkX2,0.574683544303797,0.153139356814701
50,20,15,iHOSVD,networkY2,0.490612244897959,-0.0192000000000001
50,20,15,iHOOI,sample,1,1
50,20,15,iHOOI,networkX1,0.783544303797468,0.517301260612297
50,20,15,iHOOI,networkY1,1,1
50,20,15,iHOOI,networkX2,0.574683544303797,0.153139356814701
50,20,15,iHOOI,networkY2,0.493061224489796,-0.0139958012596221
50,40,15,JisstPCA0 (oracle),sample,1,1
