q,N,seed,method,factor name,factor number,err
80,40,2,JisstPCA2 (BIC),u,1,0.0513990927079299
80,40,2,JisstPCA2 (BIC),V,1,0.0532983354860262
80,40,2,JisstPCA2 (BIC),W,1,0.0851081860702062
80,40,2,JisstPCA2 (BIC),u,2,0.187716552964365
80,40,2,JisstPCA2 (BIC),V,2,0.184941719690763
80,40,2,JisstPCA2 (BIC),W,2,0.287636622796176
80,40,2,G-JisstPCA2 (oracle),u,1,0.0532076657887575
80,40,2,G-JisstPCA2 (oracle),V,1,0.0532220833490261
80,40,2,G-JisstPCA2 (oracle),W,1,0.0851454464237923
80,40,2,G-JisstPCA2 (oracle),u,2,0.185469703116913
80,40,2,G-JisstPCA2 (oracle),V,2,0.186979239252383
80,40,2,G-JisstPCA2 (oracle),W,2,0.288521001140895
80,40,2,G-JisstPCA2 (BIC),u,1,0.0532076657887575
80,40,2,G-JisstPCA2 (BIC),V,1,0.0532220833490261
80,40,2,G-JisstPCA2 (BIC),W,1,0.0851454464237923
80,40,2,G-JisstPCA2 (BIC),u,2,0.185469703116913
80,40,2,G-JisstPCA2 (BIC),V,2,0.186979239252383
80,40,2,G-JisstPCA2 (BIC),W,2,0.288521001140895
80,40,2,iHOSVD,u,1,0.0754433356666227
80,40,2,iHOSVD,V,1,0.0590079897130027
80,40,2,iHOSVD,W,1,0.108336102499083
80,40,2,iHOSVD,u,2,0.222733610553776
80,40,2,iHOSVD,V,2,0.762768592237206
80,40,2,iHOSVD,W,2,0.99825011399922
80,40,2,iHOOI,u,1,0.0489878709464574
80,40,2,iHOOI,V,1,0.0602093819917964
80,40,2,iHOOI,W,1,0.0890562866261551
80,40,2,iHOOI,u,2,0.195872873945511
80,40,2,iHOOI,V,2,0.697945636825759
80,40,2,iHOOI,W,2,0.689588183389365
50,20,3,JisstPCA0 (oracle),u,1,0.0485986050423875
50,20,3,JisstPCA0 (oracle),V,1,0.0771855343296497
50,20,3,JisstPCA0 (oracle),W,1,0.19082152713481
50,20,3,JisstPCA0 (oracle),u,2,0.985246854662678
50,20,3,JisstPCA0 (oracle),V,2,0.996822659951894
50,20,3,JisstPCA0 (oracle),W,2,0.99953308364159
50,20,3,JisstPCA0 (BIC),u,1,0.0485986050423875
50,20,3,JisstPCA0 (BIC),V,1,0.0771855343296497
50,20,3,JisstPCA0 (BIC),W,1,0.19082152713481
50,20,3,JisstPCA0 (BIC),u,2,0.985246854662678
50,20,3,JisstPCA0 (BIC),V,2,0.996822659951894
50,20,3,JisstPCA0 (BIC),W,2,0.99953308364159
50,20,3,G-JisstPCA0 (oracle),u,1,0.0498259136568703
50,20,3,G-JisstPCA0 (oracle),V,1,0.0771459916962859
50,20,3,G-JisstPCA0 (oracle),W,1,0.191518826634121
50,20,3,G-JisstPCA0 (oracle),u,2,0.988690298135246
50,20,3,G-JisstPCA0 (oracle),V,2,0.99598770288746
50,20,3,G-JisstPCA0 (oracle),W,2,0.99995486930979
50,20,3,G-JisstPCA0 (BIC),u,1,0.0498259136568703
50,20,3,G-JisstPCA0 (BIC),V,1,0.0771459916962859
50,20,3,G-JisstPCA0 (BIC),W,1,0.191518826634121
50,20,3,G-JisstPCA0 (BIC),u,2,0.988690298135246
50,20,3,G-JisstPCA0 (BIC),V,2,0.99598770288746
50,20,3,G-JisstPCA0 (BIC),W,2,0.99995486930979
50,20,3,JisstPCA2 (oracle),u,1,0.0485986050423875
50,20,3,JisstPCA2 (oracle),V,1,0.0771855343296497
50,20,3,JisstPCA2 (oracle),W,1,0.19082152713481
50,20,3,JisstPCA2 (oracle),u,2,0.173112830469409
50,20,3,JisstPCA2 (oracle),V,2,0.237582818276158
50,20,3,JisstPCA2 (oracle),W,2,0.400194180061294
50,20,3,JisstPCA2 (BIC),u,1,0.0485986050423875
50,20,3,JisstPCA2 (BIC),V,1,0.0771855343296497
50,20,3,JisstPCA2 (BIC),W,1,0.19082152713481
50,20,3,JisstPCA2 (BIC),u,2,0.173112830469409
50,20,3,JisstPCA2 (BIC),V,2,0.237582818276158
50,20,3,JisstPCA2 (BIC),W,2,0.400194180061294
50,20,3,G-JisstPCA2 (oracle),u,1,0.0498259136568703
50,20,3,G-JisstPCA2 (oracle),V,1,0.0771459916962859
50,20,3,G-JisstPCA2 (oracle),W,1,0.191518826634121
50,20,3,G-JisstPCA2 (oracle),u,2,0.168995890581594
50,20,3,G-JisstPCA2 (oracle),V,2,0.237346002083485
50,20,3,G-JisstPCA2 (oracle),W,2,0.396303701027913
50,20,3,G-JisstPCA2 (BIC),u,1,0.0498259136568703
50,20,3,G-JisstPCA2 (BIC),V,1,0.0771459916962859
50,20,3,G-JisstPCA2 (BIC),W,1,0.191518826634121
50,20,3,G-JisstPCA2 (BIC),u,2,0.168995890581594
50,20,3,G-JisstPCA2 (BIC),V,2,0.237346002083485
50,20,3,G-JisstPCA2 (BIC),W,2,0.396303701027913
50,20,3,iHOSVD,u,1,0.081243821214517
50,20,3,iHOSVD,V,1,0.0890262674261741
50,20,3,iHOSVD,W,1,0.213855736998334
50,20,3,iHOSVD,u,2,0.2716675342668
50,20,3,iHOSVD,V,2,0.773845301901607
50,20,3,iHOSVD,W,2,0.990922784109409
50,20,3,iHOOI,u,1,0.0481962994484467
50,20,3,iHOOI,V,1,0.0933848311003366
50,20,3,iHOOI,W,1,0.191820010659867
50,20,3,iHOOI,u,2,0.174975973543459
50,20,3,iHOOI,V,2,0.73118926763826
50,20,3,iHOOI,W,2,0.96618396328019
50,40,3,JisstPCA0 (oracle),u,1,0.0809619130275537
50,40,3,JisstPCA0 (oracle),V,1,0.0490045880061215
50,40,3,JisstPCA0 (oracle),W,1,0.0981284374659308
50,40,3,JisstPCA0 (oracle),u,2,0.949478672515564
50,40,3,JisstPCA0 (oracle),V,2,0.999968646209668
50,40,3,JisstPCA0 (oracle),W,2,0.999999988744754
50,40,3,JisstPCA0 (BIC),u,1,0.0809619130275537
50,40,3,JisstPCA0 (BIC),V,1,0.0490045880061215
50,40,3,JisstPCA0 (BIC),W,1,0.0981284374659308
50,40,3,JisstPCA0 (BIC),u,2,0.949478672515564
50,40,3,JisstPCA0 (BIC),V,2,0.999968646209668
50,40,3,JisstPCA0 (BIC),W,2,0.999999988744754
50,40,3,G-JisstPCA0 (oracle),u,1,0.0844694779100685
50,40,3,G-JisstPCA0 (oracle),V,1,0.0489759317198619
50,40,3,G-JisstPCA0 (oracle),W,1,0.0984472819435558
50,40,3,G-JisstPCA0 (oracle),u,2,0.217951602694745
50,40,3,G-JisstPCA0 (oracle),V,2,0.16513367146052
50,40,3,G-JisstPCA0 (oracle),W,2,0.305346463493847
50,40,3,G-JisstPCA0 (BIC),u,1,0.0844694779100685
50,40,3,G-JisstPCA0 (BIC),V,1,0.0489759317198619
50,40,3,G-JisstPCA0 (BIC),W,1,0.0984472819435558
50,40,3,G-JisstPCA0 (BIC),u,2,0.217951602694745
50,40,3,G-JisstPCA0 (BIC),V,2,0.16513367146052
50,40,3,G-JisstPCA0 (BIC),W,2,0.305346463493847
50,40,3,JisstPCA2 (oracle),u,1,0.0809619130275537
50,40,3,JisstPCA2 (oracle),V,1,0.0490045880061215
50,40,3,JisstPCA2 (oracle),W,1,0.0981284374659308
50,40,3,JisstPCA2 (oracle),u,2,0.160664069487623
50,40,3,JisstPCA2 (oracle),V,2,0.158930244942549
50,40,3,JisstPCA2 (oracle),W,2,0.302876293179149
50,40,3,JisstPCA2 (BIC),u,1,0.0809619130275537
50,40,3,JisstPCA2 (BIC),V,1,0.0490045880061215
50,40,3,JisstPCA2 (BIC),W,1,0.0981284374659308
50,40,3,JisstPCA2 (BIC),u,2,0.160664069487623
50,40,3,JisstPCA2 (BIC),V,2,0.158930244942549
50,40,3,JisstPCA2 (BIC),W,2,0.302876293179149
50,40,3,G-JisstPCA2 (oracle),u,1,0.0844694779100685
50,40,3,G-JisstPCA2 (oracle),V,1,0.0489759317198619
50,40,3,G-JisstPCA2 (oracle),W,1,0.0984472819435558
50,40,3,G-JisstPCA2 (oracle),u,2,0.160879643532695
50,40,3,G-JisstPCA2 (oracle),V,2,0.161628294802774
50,40,3,G-JisstPCA2 (oracle),W,2,0.30347827578591
50,40,3,G-JisstPCA2 (BIC),u,1,0.0844694779100685
50,40,3,G-JisstPCA2 (BIC),V,1,0.0489759317198619
50,40,3,G-JisstPCA2 (BIC),W,1,0.0984472819435558
50,40,3,G-JisstPCA2 (BIC),u,2,0.160879643532695
50,40,3,G-JisstPCA2 (BIC),V,2,0.161628294802774
50,40,3,G-JisstPCA2 (BIC),W,2,0.30347827578591
50,40,3,iHOSVD,u,1,0.120055342089384
50,40,3,iHOSVD,V,1,0.103081189949684
50,40,3,iHOSVD,W,1,0.186867771409761
50,40,3,iHOSVD,u,2,0.18180998706684
50,40,3,iHOSVD,V,2,0.747828517174412
50,40,3,iHOSVD,W,2,0.992821284525542
50,40,3,iHOOI,u,1,0.0739127965749384
50,40,3,iHOOI,V,1,0.106168727333854
50,40,3,iHOOI,W,1,0.13706739125436
50,40,3,iHOOI,u,2,0.148653610301105
50,40,3,iHOOI,V,2,0.736405322870111
50,40,3,iHOOI,W,2,0.728116326290111
80,20,3,JisstPCA0 (oracle),u,1,0.04575802750826
80,20,3,JisstPCA0 (oracle),V,1,0.0634763680341044
80,20,3,JisstPCA0 (oracle),W,1,0.118542372073574
80,20,3,JisstPCA0 (oracle),u,2,0.998044447221838
80,20,3,JisstPCA0 (oracle),V,2,0.999240845946311
80,20,3,JisstPCA0 (oracle),W,2,0.979198707551573
80,20,3,JisstPCA0 (BIC),u,1,0.04575802750826
80,20,3,JisstPCA0 (BIC),V,1,0.0634763680341044
80,20,3,JisstPCA0 (BIC),W,1,0.118542372073574
80,20,3,JisstPCA0 (BIC),u,2,0.998044447221838
80,20,3,JisstPCA0 (BIC),V,2,0.999240845946311
80,20,3,JisstPCA0 (BIC),W,2,0.979198707551573
80,20,3,G-JisstPCA0 (oracle),u,1,0.0439514087406576
80,20,3,G-JisstPCA0 (oracle),V,1,0.0635539248448694
80,20,3,G-JisstPCA0 (oracle),W,1,0.118660533623986
80,20,3,G-JisstPCA0 (oracle),u,2,0.999997324605979
80,20,3,G-JisstPCA0 (oracle),V,2,0.999716341625206
80,20,3,G-JisstPCA0 (oracle),W,2,0.98349969476807
80,20,3,G-JisstPCA0 (BIC),u,1,0.0439514087406576
80,20,3,G-JisstPCA0 (BIC),V,1,0.0635539248448694
80,20,3,G-JisstPCA0 (BIC),W,1,0.118660533623986
80,20,3,G-JisstPCA0 (BIC),u,2,0.999997324605979
80,20,3,G-JisstPCA0 (BIC),V,2,0.999716341625206
80,20,3,G-JisstPCA0 (BIC),W,2,0.98349969476807
80,20,3,JisstPCA2 (oracle),u,1,0.04575802750826
80,20,3,JisstPCA2 (oracle),V,1,0.0634763680341044
80,20,3,JisstPCA2 (oracle),W,1,0.118542372073574
80,20,3,JisstPCA2 (oracle),u,2,0.142563672608488
80,20,3,JisstPCA2 (oracle),V,2,0.290759837813949
80,20,3,JisstPCA2 (oracle),W,2,0.44237870469066
80,20,3,JisstPCA2 (BIC),u,1,0.04575802750826
80,20,3,JisstPCA2 (BIC),V,1,0.0634763680341044
80,20,3,JisstPCA2 (BIC),W,1,0.118542372073574
80,20,3,JisstPCA2 (BIC),u,2,0.142563672608488
80,20,3,JisstPCA2 (BIC),V,2,0.290759837813949
80,20,3,JisstPCA2 (BIC),W,2,0.44237870469066
80,20,3,G-JisstPCA2 (oracle),u,1,0.0439514087406576
80,20,3,G-JisstPCA2 (oracle),V,1,0.0635539248448694
80,20,3,G-JisstPCA2 (oracle),W,1,0.118660533623986
80,20,3,G-JisstPCA2 (oracle),u,2,0.130928720807902
80,20,3,G-JisstPCA2 (oracle),V,2,0.289324189514351
80,20,3,G-JisstPCA2 (oracle),W,2,0.438941745924108
80,20,3,G-JisstPCA2 (BIC),u,1,0.0439514087406576
80,20,3,G-JisstPCA2 (BIC),V,1,0.0635539248448694
80,20,3,G-JisstPCA2 (BIC),W,1,0.118660533623986
80,20,3,G-JisstPCA2 (BIC),u,2,0.130928720807902
80,20,3,G-JisstPCA2 (BIC),V,2,0.289324189514351
80,20,3,G-JisstPCA2 (BIC),W,2,0.438941745924108
80,20,3,iHOSVD,u,1,0.0712323763401487
80,20,3,iHOSVD,V,1,0.0730612252772189
80,20,3,iHOSVD,W,1,0.141372859872344
80,20,3,iHOSVD,u,2,0.231435205485069
80,20,3,iHOSVD,V,2,0.926475529101729
80,20,3,iHOSVD,W,2,0.943315470848772
80,20,3,iHOOI,u,1,0.0361196082677464
80,20,3,iHOOI,V,1,0.0763978674693615
80,20,3,iHOOI,W,1,0.119745215060869
80,20,3,iHOOI,u,2,0.141219973385783
80,20,3,iHOOI,V,2,0.747015283793421
80,20,3,iHOOI,W,2,0.814649869495285
80,40,3,JisstPCA0 (oracle),u,1,0.0719383961156553
80,40,3,JisstPCA0 (oracle),V,1,0.0609622104694482
80,40,3,JisstPCA0 (oracle),W,1,0.0867702829210963
80,40,3,JisstPCA0 (oracle),u,2,0.984907498966517
80,40,3,JisstPCA0 (oracle),V,2,0.99896441769366
80,40,3,JisstPCA0 (oracle),W,2,0.938395254302136
80,40,3,JisstPCA0 (BIC),u,1,0.0719383961156553
80,40,3,JisstPCA0 (BIC),V,1,0.0609622104694482
80,40,3,JisstPCA0 (BIC),W,1,0.0867702829210963
80,40,3,JisstPCA0 (BIC),u,2,0.984907498966517
80,40,3,JisstPCA0 (BIC),V,2,0.99896441769366
80,40,3,JisstPCA0 (BIC),W,2,0.938395254302136
80,40,3,G-JisstPCA0 (oracle),u,1,0.0701840093536729
80,40,3,G-JisstPCA0 (oracle),V,1,0.0608773917553154
80,40,3,G-JisstPCA0 (oracle),W,1,0.0867823837308006
80,40,3,G-JisstPCA0 (oracle),u,2,0.936096006748937
80,40,3,G-JisstPCA0 (oracle),V,2,0.999755073927569
80,40,3,G-JisstPCA0 (oracle),W,2,0.999672372812433
80,40,3,G-JisstPCA0 (BIC),u,1,0.0701840093536729
80,40,3,G-JisstPCA0 (BIC),V,1,0.0608773917553154
80,40,3,G-JisstPCA0 (BIC),W,1,0.0867823837308006
80,40,3,G-JisstPCA0 (BIC),u,2,0.17446640287861
80,40,3,G-JisstPCA0 (BIC),V,2,0.999999999999999
80,40,3,G-JisstPCA0 (BIC),W,2,0.2289133631561
80,40,3,JisstPCA2 (oracle),u,1,0.0719383961156553
80,40,3,JisstPCA2 (oracle),V,1,0.0609622104694482
80,40,3,JisstPCA2 (oracle),W,1,0.0867702829210963
80,40,3,JisstPCA2 (oracle),u,2,0.150006559793457
80,40,3,JisstPCA2 (oracle),V,2,0.148229817621773
80,40,3,JisstPCA2 (oracle),W,2,0.229800075152798
80,40,3,JisstPCA2 (BIC),u,1,0.0719383961156553
80,40,3,JisstPCA2 (BIC),V,1,0.0609622104694482
80,40,3,JisstPCA2 (BIC),W,1,0.0867702829210963
80,40,3,JisstPCA2 (BIC),u,2,0.150006559793457
80,40,3,JisstPCA2 (BIC),V,2,0.148229817621773
80,40,3,JisstPCA2 (BIC),W,2,0.229800075152798
80,40,3,G-JisstPCA2 (oracle),u,1,0.0701840093536729
80,40,3,G-JisstPCA2 (oracle),V,1,0.0608773917553154
80,40,3,G-JisstPCA2 (oracle),W,1,0.0867823837308006
80,40,3,G-JisstPCA2 (oracle),u,2,0.151212931481828
80,40,3,G-JisstPCA2 (oracle),V,2,0.147031979582457
80,40,3,G-JisstPCA2 (oracle),W,2,0.229458334958227
80,40,3,G-JisstPCA2 (BIC),u,1,0.0701840093536729
80,40,3,G-JisstPCA2 (BIC),V,1,0.0608773917553154
80,40,3,G-JisstPCA2 (BIC),W,1,0.0867823837308006
80,40,3,G-JisstPCA2 (BIC),u,2,0.151212931481828
80,40,3,G-JisstPCA2 (BIC),V,2,0.147031979582457
80,40,3,G-JisstPCA2 (BIC),W,2,0.229458334958227
80,40,3,iHOSVD,u,1,0.106189780293662
80,40,3,iHOSVD,V,1,0.119035091467146
80,40,3,iHOSVD,W,1,0.12776818348065
80,40,3,iHOSVD,u,2,0.180282568607546
80,40,3,iHOSVD,V,2,0.751781183189705
80,40,3,iHOSVD,W,2,0.765050624975035
80,40,3,iHOOI,u,1,0.0649112074798665
80,40,3,iHOOI,V,1,0.114471446777664
80,40,3,iHOOI,W,1,0.130693140680453
80,40,3,iHOOI,u,2,0.146096969560605
80,40,3,iHOOI,V,2,0.73794397307926
80,40,3,iHOOI,W,2,0.700360614114002
50,20,4,JisstPCA0 (oracle),u,1,0.129936311421448
50,20,4,JisstPCA0 (oracle),V,1,0.096085014584251
50,20,4,JisstPCA0 (oracle),W,1,0.1747916859629
50,20,4,JisstPCA0 (oracle),u,2,0.201878899082189
50,20,4,JisstPCA0 (oracle),V,2,0.152169794264079
50,20,4,JisstPCA0 (oracle),W,2,0.318580349888818
50,20,4,JisstPCA0 (BIC),u,1,0.129936311421448
50,20,4,JisstPCA0 (BIC),V,1,0.096085014584251
50,20,4,JisstPCA0 (BIC),W,1,0.1747916859629
50,20,4,JisstPCA0 (BIC),u,2,0.201878899082189
50,20,4,JisstPCA0 (BIC),V,2,0.152169794264079
50,20,4,JisstPCA0 (BIC),W,2,0.318580349888818
50,20,4,G-JisstPCA0 (oracle),u,1,0.137278040522247
50,20,4,G-JisstPCA0 (oracle),V,1,0.0969207428923316
50,20,4,G-JisstPCA0 (oracle),W,1,0.175477279465167
50,20,4,G-JisstPCA0 (oracle),u,2,0.194656073627149
50,20,4,G-JisstPCA0 (oracle),V,2,0.155477349338305
50,20,4,G-JisstPCA0 (oracle),W,2,0.317511212540933
50,20,4,G-JisstPCA0 (BIC),u,1,0.137278040522247
50,20,4,G-JisstPCA0 (BIC),V,1,0.0969207428923316
50,20,4,G-JisstPCA0 (BIC),W,1,0.175477279465167
50,20,4,G-JisstPCA0 (BIC),u,2,0.194656073627149
50,20,4,G-JisstPCA0 (BIC),V,2,0.155477349338305
50,20,4,G-JisstPCA0 (BIC),W,2,0.317511212540933
50,20,4,JisstPCA2 (oracle),u,1,0.129936311421448
50,20,4,JisstPCA2 (oracle),V,1,0.096085014584251
50,20,4,JisstPCA2 (oracle),W,1,0.1747916859629
50,20,4,JisstPCA2 (oracle),u,2,0.143533891327649
50,20,4,JisstPCA2 (oracle),V,2,0.15143599572291
50,20,4,JisstPCA2 (oracle),W,2,0.313761096664251
50,20,4,JisstPCA2 (BIC),u,1,0.129936311421448
50,20,4,JisstPCA2 (BIC),V,1,0.096085014584251
50,20,4,JisstPCA2 (BIC),W,1,0.1747916859629
50,20,4,JisstPCA2 (BIC),u,2,0.143533891327649
50,20,4,JisstPCA2 (BIC),V,2,0.15143599572291
50,20,4,JisstPCA2 (BIC),W,2,0.313761096664251
50,20,4,G-JisstPCA2 (oracle),u,1,0.137278040522247
50,20,4,G-JisstPCA2 (oracle),V,1,0.0969207428923316
50,20,4,G-JisstPCA2 (oracle),W,1,0.175477279465167
50,20,4,G-JisstPCA2 (oracle),u,2,0.150514216166569
50,20,4,G-JisstPCA2 (oracle),V,2,0.154988347925142
50,20,4,G-JisstPCA2 (oracle),W,2,0.314659826586469
50,20,4,G-JisstPCA2 (BIC),u,1,0.137278040522247
50,20,4,G-JisstPCA2 (BIC),V,1,0.0969207428923316
50,20,4,G-JisstPCA2 (BIC),W,1,0.175477279465167
50,20,4,G-JisstPCA2 (BIC),u,2,0.150514216166569
50,20,4,G-JisstPCA2 (BIC),V,2,0.154988347925142
50,20,4,G-JisstPCA2 (BIC),W,2,0.314659826586469
50,20,4,iHOSVD,u,1,0.207219561332287
50,20,4,iHOSVD,V,1,0.236723879526123
50,20,4,iHOSVD,W,1,0.347607625013741
50,20,4,iHOSVD,u,2,0.240630970325769
50,20,4,iHOSVD,V,2,0.814074484199155
50,20,4,iHOSVD,W,2,0.982801979735826
50,20,4,iHOOI,u,1,0.119232897999993
50,20,4,iHOOI,V,1,0.237727555460794
50,20,4,iHOOI,W,1,0.316244433599163
50,20,4,iHOOI,u,2,0.132570735165881
50,20,4,iHOOI,V,2,0.816450709791101
50,20,4,iHOOI,W,2,0.831465614586079
50,40,4,JisstPCA0 (oracle),u,1,0.103686585133619
50,40,4,JisstPCA0 (oracle),V,1,0.0615208702517412
50,40,4,JisstPCA0 (oracle),W,1,0.113461297081374
50,40,4,JisstPCA0 (oracle),u,2,0.210181265128678
50,40,4,JisstPCA0 (oracle),V,2,0.134363747166901
50,40,4,JisstPCA0 (oracle),W,2,0.237047415621378
50,40,4,JisstPCA0 (BIC),u,1,0.103686585133619
50,40,4,JisstPCA0 (BIC),V,1,0.0615208702517412
50,40,4,JisstPCA0 (BIC),W,1,0.113461297081374
50,40,4,JisstPCA0 (BIC),u,2,0.210181265128678
50,40,4,JisstPCA0 (BIC),V,2,0.134363747166901
50,40,4,JisstPCA0 (BIC),W,2,0.237047415621378
50,40,4,G-JisstPCA0 (oracle),u,1,0.104395033645422
50,40,4,G-JisstPCA0 (oracle),V,1,0.0616362010704278
50,40,4,G-JisstPCA0 (oracle),W,1,0.113338143911196
50,40,4,G-JisstPCA0 (oracle),u,2,0.201346192459186
50,40,4,G-JisstPCA0 (oracle),V,2,0.134737058228426
50,40,4,G-JisstPCA0 (oracle),W,2,0.233312386754431
50,40,4,G-JisstPCA0 (BIC),u,1,0.104395033645422
50,40,4,G-JisstPCA0 (BIC),V,1,0.0616362010704278
50,40,4,G-JisstPCA0 (BIC),W,1,0.113338143911196
50,40,4,G-JisstPCA0 (BIC),u,2,0.201346192459186
50,40,4,G-JisstPCA0 (BIC),V,2,0.134737058228426
50,40,4,G-JisstPCA0 (BIC),W,2,0.233312386754431
50,40,4,JisstPCA2 (oracle),u,1,0.103686585133619
50,40,4,JisstPCA2 (oracle),V,1,0.0615208702517412
50,40,4,JisstPCA2 (oracle),W,1,0.113461297081374
50,40,4,JisstPCA2 (oracle),u,2,0.164081610703947
50,40,4,JisstPCA2 (oracle),V,2,0.132189625731597
50,40,4,JisstPCA2 (oracle),W,2,0.23233271800733
50,40,4,JisstPCA2 (BIC),u,1,0.103686585133619
50,40,4,JisstPCA2 (BIC),V,1,0.0615208702517412
50,40,4,JisstPCA2 (BIC),W,1,0.113461297081374
50,40,4,JisstPCA2 (BIC),u,2,0.164081610703947
50,40,4,JisstPCA2 (BIC),V,2,0.132189625731597
50,40,4,JisstPCA2 (BIC),W,2,0.23233271800733
50,40,4,G-JisstPCA2 (oracle),u,1,0.104395033645422
50,40,4,G-JisstPCA2 (oracle),V,1,0.0616362010704278
50,40,4,G-JisstPCA2 (oracle),W,1,0.113338143911196
50,40,4,G-JisstPCA2 (oracle),u,2,0.166589955287095
50,40,4,G-JisstPCA2 (oracle),V,2,0.133021387775214
50,40,4,G-JisstPCA2 (oracle),W,2,0.231549862344454
50,40,4,G-JisstPCA2 (BIC),u,1,0.104395033645422
50,40,4,G-JisstPCA2 (BIC),V,1,0.0616362010704278
50,40,4,G-JisstPCA2 (BIC),W,1,0.113338143911196
50,40,4,G-JisstPCA2 (BIC),u,2,0.166589955287095
50,40,4,G-JisstPCA2 (BIC),V,2,0.133021387775214
50,40,4,G-JisstPCA2 (BIC),W,2,0.231549862344454
50,40,4,iHOSVD,u,1,0.160893870974515
50,40,4,iHOSVD,V,1,0.171116233548974
50,40,4,iHOSVD,W,1,0.217801208338922
50,40,4,iHOSVD,u,2,0.199957626725871
50,40,4,iHOSVD,V,2,0.783873859031046
50,40,4,iHOSVD,W,2,0.913701737583041
50,40,4,iHOOI,u,1,0.0933074530599001
50,40,4,iHOOI,V,1,0.174443982403628
50,40,4,iHOOI,W,1,0.201661044985584
50,40,4,iHOOI,u,2,0.157284168666037
50,40,4,iHOOI,V,2,0.778198056044857
50,40,4,iHOOI,W,2,0.766206832050953
80,20,4,JisstPCA0 (oracle),u,1,0.120197986060765
80,20,4,JisstPCA0 (oracle),V,1,0.092993276777336
80,20,4,JisstPCA0 (oracle),W,1,0.163743881265392
80,20,4,JisstPCA0 (oracle),u,2,0.174622532987781
80,20,4,JisstPCA0 (oracle),V,2,0.153148884432859
80,20,4,JisstPCA0 (oracle),W,2,0.204209258239038
80,20,4,JisstPCA0 (BIC),u,1,0.120197986060765
80,20,4,JisstPCA0 (BIC),V,1,0.092993276777336
80,20,4,JisstPCA0 (BIC),W,1,0.163743881265392
80,20,4,JisstPCA0 (BIC),u,2,0.174622532987781
80,20,4,JisstPCA0 (BIC),V,2,0.153148884432859
80,20,4,JisstPCA0 (BIC),W,2,0.204209258239038
80,20,4,G-JisstPCA0 (oracle),u,1,0.118948071330353
80,20,4,G-JisstPCA0 (oracle),V,1,0.0928161994808911
80,20,4,G-JisstPCA0 (oracle),W,1,0.163698725484833
80,20,4,G-JisstPCA0 (oracle),u,2,0.161822781201456
80,20,4,G-JisstPCA0 (oracle),V,2,0.152775134914498
80,20,4,G-JisstPCA0 (oracle),W,2,0.201827645507717
80,20,4,G-JisstPCA0 (BIC),u,1,0.118948071330353
80,20,4,G-JisstPCA0 (BIC),V,1,0.0928161994808911
80,20,4,G-JisstPCA0 (BIC),W,1,0.163698725484833
80,20,4,G-JisstPCA0 (BIC),u,2,0.161822781201456
80,20,4,G-JisstPCA0 (BIC),V,2,0.152775134914498
80,20,4,G-JisstPCA0 (BIC),W,2,0.201827645507717
80,20,4,JisstPCA2 (oracle),u,1,0.120197986060765
80,20,4,JisstPCA2 (oracle),V,1,0.092993276777336
80,20,4,JisstPCA2 (oracle),W,1,0.163743881265392
80,20,4,JisstPCA2 (oracle),u,2,0.141516791345658
80,20,4,JisstPCA2 (oracle),V,2,0.152824698642046
80,20,4,JisstPCA2 (oracle),W,2,0.201716353239315
80,20,4,JisstPCA2 (BIC),u,1,0.120197986060765
80,20,4,JisstPCA2 (BIC),V,1,0.092993276777336
80,20,4,JisstPCA2 (BIC),W,1,0.163743881265392
80,20,4,JisstPCA2 (BIC),u,2,0.141516791345658
80,20,4,JisstPCA2 (BIC),V,2,0.152824698642046
80,20,4,JisstPCA2 (BIC),W,2,0.201716353239315
80,20,4,G-JisstPCA2 (oracle),u,1,0.118948071330353
80,20,4,G-JisstPCA2 (oracle),V,1,0.0928161994808911
80,20,4,G-JisstPCA2 (oracle),W,1,0.163698725484833
80,20,4,G-JisstPCA2 (oracle),u,2,0.138609675442259
80,20,4,G-JisstPCA2 (oracle),V,2,0.152505498955072
80,20,4,G-JisstPCA2 (oracle),W,2,0.200950237693614
80,20,4,G-JisstPCA2 (BIC),u,1,0.118948071330353
80,20,4,G-JisstPCA2 (BIC),V,1,0.0928161994808911
80,20,4,G-JisstPCA2 (BIC),W,1,0.163698725484833
80,20,4,G-JisstPCA2 (BIC),u,2,0.138609675442259
80,20,4,G-JisstPCA2 (BIC),V,2,0.152505498955072
80,20,4,G-JisstPCA2 (BIC),W,2,0.200950237693614
80,20,4,iHOSVD,u,1,0.194417923997552
80,20,4,iHOSVD,V,1,0.271793065695508
80,20,4,iHOSVD,W,1,0.287849290822509
80,20,4,iHOSVD,u,2,0.21034703258015
80,20,4,iHOSVD,V,2,0.841454623180984
80,20,4,iHOSVD,W,2,0.804900400030562
80,20,4,iHOOI,u,1,0.110736634560492
80,20,4,iHOOI,V,1,0.26744128605279
80,20,4,iHOOI,W,1,0.294614554702647
80,20,4,iHOOI,u,2,0.131958208179014
80,20,4,iHOOI,V,2,0.835753910717697
80,20,4,iHOOI,W,2,0.786113785790338
80,40,4,JisstPCA0 (oracle),u,1,0.0942442989706742
80,40,4,JisstPCA0 (oracle),V,1,0.0681631305001703
80,40,4,JisstPCA0 (oracle),W,1,0.0988697393529939
80,40,4,JisstPCA0 (oracle),u,2,0.187021433411376
80,40,4,JisstPCA0 (oracle),V,2,0.151023048394816
