scenario,orthogonal,SNR,seed,method,factor name,factor number,err
4,0,6.25,6,JisstPCA0 (BIC top),W,1,0.0650209519193347
4,0,6.25,6,JisstPCA0 (BIC top),u,2,0.151725847214882
4,0,6.25,6,JisstPCA0 (BIC top),V,2,0.153858809402297
4,0,6.25,6,JisstPCA0 (BIC top),W,2,0.121996349868021
4,0,6.25,6,JisstPCA0 (oracle),u,1,0.020683414622229
4,0,6.25,6,JisstPCA0 (oracle),V,1,0.0892172133658236
4,0,6.25,6,JisstPCA0 (oracle),W,1,0.0652525462537879
4,0,6.25,6,JisstPCA0 (oracle),u,2,0.997448399360203
4,0,6.25,6,JisstPCA0 (oracle),V,2,0.998656941575457
4,0,6.25,6,JisstPCA0 (oracle),W,2,0.993557172179092
4,0,6.25,6,G-JisstPCA0 (BIC),u,1,0.0176385917764208
4,0,6.25,6,G-JisstPCA0 (BIC),V,1,0.089022675540917
4,0,6.25,6,G-JisstPCA0 (BIC),W,1,0.0648621448941462
4,0,6.25,6,G-JisstPCA0 (BIC),u,2,0.0590899511530677
4,0,6.25,6,G-JisstPCA0 (BIC),V,2,0.128471254164779
4,0,6.25,6,G-JisstPCA0 (BIC),W,2,0.0769810311946841
4,0,6.25,6,G-JisstPCA0 (BIC top),u,1,0.0176385917764208
4,0,6.25,6,G-JisstPCA0 (BIC top),V,1,0.089022675540917
4,0,6.25,6,G-JisstPCA0 (BIC top),W,1,0.0648621448941462
4,0,6.25,6,G-JisstPCA0 (BIC top),u,2,0.0590899511530677
4,0,6.25,6,G-JisstPCA0 (BIC top),V,2,0.128471254164779
4,0,6.25,6,G-JisstPCA0 (BIC top),W,2,0.0769810311946841
4,0,6.25,6,G-JisstPCA0 (oracle),u,1,0.0176385917764208
4,0,6.25,6,G-JisstPCA0 (oracle),V,1,0.089022675540917
4,0,6.25,6,G-JisstPCA0 (oracle),W,1,0.0648621448941462
4,0,6.25,6,G-JisstPCA0 (oracle),u,2,0.0590899511530677
4,0,6.25,6,G-JisstPCA0 (oracle),V,2,0.128471254164779
4,0,6.25,6,G-JisstPCA0 (oracle),W,2,0.0769810311946841
4,0,6.25,6,JisstPCA1 (BIC),u,1,0.0183071010970928
4,0,6.25,6,JisstPCA1 (BIC),V,1,0.999999999999999
4,0,6.25,6,JisstPCA1 (BIC),W,1,0.0650209519193347
4,0,6.25,6,JisstPCA1 (BIC),u,2,0.156127044336693
4,0,6.25,6,JisstPCA1 (BIC),V,2,0.191782778374464
4,0,6.25,6,JisstPCA1 (BIC),W,2,0.350870856127334
4,0,6.25,6,JisstPCA1 (BIC top),u,1,0.0183071010970928
4,0,6.25,6,JisstPCA1 (BIC top),V,1,0.999999999999999
4,0,6.25,6,JisstPCA1 (BIC top),W,1,0.0650209519193347
4,0,6.25,6,JisstPCA1 (BIC top),u,2,0.156127044336693
4,0,6.25,6,JisstPCA1 (BIC top),V,2,0.191782778374464
4,0,6.25,6,JisstPCA1 (BIC top),W,2,0.350870856127334
4,0,6.25,6,JisstPCA1 (oracle),u,1,0.020683414622229
4,0,6.25,6,JisstPCA1 (oracle),V,1,0.0892172133658236
4,0,6.25,6,JisstPCA1 (oracle),W,1,0.0652525462537879
4,0,6.25,6,JisstPCA1 (oracle),u,2,0.157581798158428
4,0,6.25,6,JisstPCA1 (oracle),V,2,0.255020397369394
4,0,6.25,6,JisstPCA1 (oracle),W,2,0.351411819972216
4,0,6.25,6,G-JisstPCA1 (BIC),u,1,0.0176385917764208
4,0,6.25,6,G-JisstPCA1 (BIC),V,1,0.089022675540917
4,0,6.25,6,G-JisstPCA1 (BIC),W,1,0.0648621448941462
4,0,6.25,6,G-JisstPCA1 (BIC),u,2,0.153665504004274
4,0,6.25,6,G-JisstPCA1 (BIC),V,2,0.254329477146872
4,0,6.25,6,G-JisstPCA1 (BIC),W,2,0.35026162577113
4,0,6.25,6,G-JisstPCA1 (BIC top),u,1,0.0176385917764208
4,0,6.25,6,G-JisstPCA1 (BIC top),V,1,0.089022675540917
4,0,6.25,6,G-JisstPCA1 (BIC top),W,1,0.0648621448941462
4,0,6.25,6,G-JisstPCA1 (BIC top),u,2,0.153665504004274
4,0,6.25,6,G-JisstPCA1 (BIC top),V,2,0.254329477146872
4,0,6.25,6,G-JisstPCA1 (BIC top),W,2,0.35026162577113
4,0,6.25,6,G-JisstPCA1 (oracle),u,1,0.0176385917764208
4,0,6.25,6,G-JisstPCA1 (oracle),V,1,0.089022675540917
4,0,6.25,6,G-JisstPCA1 (oracle),W,1,0.0648621448941462
4,0,6.25,6,G-JisstPCA1 (oracle),u,2,0.153665504004274
4,0,6.25,6,G-JisstPCA1 (oracle),V,2,0.254329477146872
4,0,6.25,6,G-JisstPCA1 (oracle),W,2,0.35026162577113
4,0,6.25,6,iHOSVD,u,1,0.0289065029703232
4,0,6.25,6,iHOSVD,V,1,0.246937328577586
4,0,6.25,6,iHOSVD,W,1,0.327614634815739
4,0,6.25,6,iHOSVD,u,2,0.168236384647121
4,0,6.25,6,iHOSVD,V,2,0.430738492417179
4,0,6.25,6,iHOSVD,W,2,0.591055145795031
4,0,6.25,6,iHOOI,u,1,0.028425100029221
4,0,6.25,6,iHOOI,V,1,0.25398239718642
4,0,6.25,6,iHOOI,W,1,0.324118971502612
4,0,6.25,6,iHOOI,u,2,0.16712882005856
4,0,6.25,6,iHOOI,V,2,0.432694573640119
4,0,6.25,6,iHOOI,W,2,0.587366357094351
4,0,8.5,6,JisstPCA0 (BIC),u,1,0.0171079906194804
4,0,8.5,6,JisstPCA0 (BIC),V,1,0.0663051299007786
4,0,8.5,6,JisstPCA0 (BIC),W,1,0.0512220267436657
4,0,8.5,6,JisstPCA0 (BIC),u,2,0.47698034497931
4,0,8.5,6,JisstPCA0 (BIC),V,2,1
4,0,8.5,6,JisstPCA0 (BIC),W,2,0.999999999999999
4,0,8.5,6,JisstPCA0 (BIC top),u,1,0.0171079906194804
4,0,8.5,6,JisstPCA0 (BIC top),V,1,0.0663051299007786
4,0,8.5,6,JisstPCA0 (BIC top),W,1,0.0512220267436657
4,0,8.5,6,JisstPCA0 (BIC top),u,2,0.47698034497931
4,0,8.5,6,JisstPCA0 (BIC top),V,2,0.19197017525999
4,0,8.5,6,JisstPCA0 (BIC top),W,2,0.422579185625311
4,0,8.5,6,JisstPCA0 (oracle),u,1,0.0171079906194804
4,0,8.5,6,JisstPCA0 (oracle),V,1,0.0663051299007786
4,0,8.5,6,JisstPCA0 (oracle),W,1,0.0512220267436657
4,0,8.5,6,JisstPCA0 (oracle),u,2,0.996274275156553
4,0,8.5,6,JisstPCA0 (oracle),V,2,0.998488847265857
4,0,8.5,6,JisstPCA0 (oracle),W,2,0.99362749167262
4,0,8.5,6,G-JisstPCA0 (BIC),u,1,0.0138218063651184
4,0,8.5,6,G-JisstPCA0 (BIC),V,1,0.0660939897007327
4,0,8.5,6,G-JisstPCA0 (BIC),W,1,0.0507029828688874
4,0,8.5,6,G-JisstPCA0 (BIC),u,2,0.0433800773045041
4,0,8.5,6,G-JisstPCA0 (BIC),V,2,0.0948521928543801
4,0,8.5,6,G-JisstPCA0 (BIC),W,2,0.0565879063180399
4,0,8.5,6,G-JisstPCA0 (BIC top),u,1,0.0138218063651184
4,0,8.5,6,G-JisstPCA0 (BIC top),V,1,0.0660939897007327
4,0,8.5,6,G-JisstPCA0 (BIC top),W,1,0.0507029828688874
4,0,8.5,6,G-JisstPCA0 (BIC top),u,2,0.0433800773045041
4,0,8.5,6,G-JisstPCA0 (BIC top),V,2,0.0948521928543801
4,0,8.5,6,G-JisstPCA0 (BIC top),W,2,0.0565879063180399
4,0,8.5,6,G-JisstPCA0 (oracle),u,1,0.0138218063651184
4,0,8.5,6,G-JisstPCA0 (oracle),V,1,0.0660939897007327
4,0,8.5,6,G-JisstPCA0 (oracle),W,1,0.0507029828688874
4,0,8.5,6,G-JisstPCA0 (oracle),u,2,0.0433800773045041
4,0,8.5,6,G-JisstPCA0 (oracle),V,2,0.0948521928543801
4,0,8.5,6,G-JisstPCA0 (oracle),W,2,0.0565879063180399
4,0,8.5,6,JisstPCA1 (BIC),u,1,0.0171079906194804
4,0,8.5,6,JisstPCA1 (BIC),V,1,0.0663051299007786
4,0,8.5,6,JisstPCA1 (BIC),W,1,0.0512220267436657
4,0,8.5,6,JisstPCA1 (BIC),u,2,0.152693897442837
4,0,8.5,6,JisstPCA1 (BIC),V,2,0.243639354091429
4,0,8.5,6,JisstPCA1 (BIC),W,2,0.350281645336417
4,0,8.5,6,JisstPCA1 (BIC top),u,1,0.0171079906194804
4,0,8.5,6,JisstPCA1 (BIC top),V,1,0.0663051299007786
4,0,8.5,6,JisstPCA1 (BIC top),W,1,0.0512220267436657
4,0,8.5,6,JisstPCA1 (BIC top),u,2,0.152693897442837
4,0,8.5,6,JisstPCA1 (BIC top),V,2,0.243639354091429
4,0,8.5,6,JisstPCA1 (BIC top),W,2,0.350281645336417
4,0,8.5,6,JisstPCA1 (oracle),u,1,0.0171079906194804
4,0,8.5,6,JisstPCA1 (oracle),V,1,0.0663051299007786
4,0,8.5,6,JisstPCA1 (oracle),W,1,0.0512220267436657
4,0,8.5,6,JisstPCA1 (oracle),u,2,0.152693897442837
4,0,8.5,6,JisstPCA1 (oracle),V,2,0.243639354091429
4,0,8.5,6,JisstPCA1 (oracle),W,2,0.350281645336417
4,0,8.5,6,G-JisstPCA1 (BIC),u,1,0.0138218063651184
4,0,8.5,6,G-JisstPCA1 (BIC),V,1,0.0660939897007327
4,0,8.5,6,G-JisstPCA1 (BIC),W,1,0.0507029828688874
4,0,8.5,6,G-JisstPCA1 (BIC),u,2,0.148540339363626
4,0,8.5,6,G-JisstPCA1 (BIC),V,2,0.242984590957809
4,0,8.5,6,G-JisstPCA1 (BIC),W,2,0.349206078366971
4,0,8.5,6,G-JisstPCA1 (BIC top),u,1,0.0138218063651184
4,0,8.5,6,G-JisstPCA1 (BIC top),V,1,0.0660939897007327
4,0,8.5,6,G-JisstPCA1 (BIC top),W,1,0.0507029828688874
4,0,8.5,6,G-JisstPCA1 (BIC top),u,2,0.148540339363626
4,0,8.5,6,G-JisstPCA1 (BIC top),V,2,0.242984590957809
4,0,8.5,6,G-JisstPCA1 (BIC top),W,2,0.349206078366971
4,0,8.5,6,G-JisstPCA1 (oracle),u,1,0.0138218063651184
4,0,8.5,6,G-JisstPCA1 (oracle),V,1,0.0660939897007327
4,0,8.5,6,G-JisstPCA1 (oracle),W,1,0.0507029828688874
4,0,8.5,6,G-JisstPCA1 (oracle),u,2,0.148540339363626
4,0,8.5,6,G-JisstPCA1 (oracle),V,2,0.242984590957809
4,0,8.5,6,G-JisstPCA1 (oracle),W,2,0.349206078366971
4,0,8.5,6,iHOSVD,u,1,0.0264499769079275
4,0,8.5,6,iHOSVD,V,1,0.234402486284832
4,0,8.5,6,iHOSVD,W,1,0.326766300148603
4,0,8.5,6,iHOSVD,u,2,0.163331336729884
4,0,8.5,6,iHOSVD,V,2,0.417404119063331
4,0,8.5,6,iHOSVD,W,2,0.590358816177251
4,0,8.5,6,iHOOI,u,1,0.0263244175188268
4,0,8.5,6,iHOOI,V,1,0.239301664638478
4,0,8.5,6,iHOOI,W,1,0.325124150209753
4,0,8.5,6,iHOOI,u,2,0.163266997142596
4,0,8.5,6,iHOOI,V,2,0.420283951728852
4,0,8.5,6,iHOOI,W,2,0.58875439773518
4,0,12.5,6,JisstPCA0 (BIC),u,1,0.0146577654981576
4,0,12.5,6,JisstPCA0 (BIC),V,1,0.0468701784044782
4,0,12.5,6,JisstPCA0 (BIC),W,1,0.0406396678294534
4,0,12.5,6,JisstPCA0 (BIC),u,2,0.477114932266929
4,0,12.5,6,JisstPCA0 (BIC),V,2,1
4,0,12.5,6,JisstPCA0 (BIC),W,2,1
4,0,12.5,6,JisstPCA0 (BIC top),u,1,0.0146577654981576
4,0,12.5,6,JisstPCA0 (BIC top),V,1,0.0468701784044782
4,0,12.5,6,JisstPCA0 (BIC top),W,1,0.0406396678294534
4,0,12.5,6,JisstPCA0 (BIC top),u,2,0.477114932266929
4,0,12.5,6,JisstPCA0 (BIC top),V,2,0.169983320189581
4,0,12.5,6,JisstPCA0 (BIC top),W,2,0.423561316439971
4,0,12.5,6,JisstPCA0 (oracle),u,1,0.0146577654981576
4,0,12.5,6,JisstPCA0 (oracle),V,1,0.0468701784044782
4,0,12.5,6,JisstPCA0 (oracle),W,1,0.0406396678294534
4,0,12.5,6,JisstPCA0 (oracle),u,2,0.995157765777648
4,0,12.5,6,JisstPCA0 (oracle),V,2,0.998354224543455
4,0,12.5,6,JisstPCA0 (oracle),W,2,0.99355488290148
4,0,12.5,6,G-JisstPCA0 (BIC),u,1,0.0109516955246056
4,0,12.5,6,G-JisstPCA0 (BIC),V,1,0.046597673729142
4,0,12.5,6,G-JisstPCA0 (BIC),W,1,0.0399187942241565
4,0,12.5,6,G-JisstPCA0 (BIC),u,2,0.0300303592726715
4,0,12.5,6,G-JisstPCA0 (BIC),V,2,0.0648793438191632
4,0,12.5,6,G-JisstPCA0 (BIC),W,2,0.0385844916913724
4,0,12.5,6,G-JisstPCA0 (BIC top),u,1,0.0109516955246056
4,0,12.5,6,G-JisstPCA0 (BIC top),V,1,0.046597673729142
4,0,12.5,6,G-JisstPCA0 (BIC top),W,1,0.0399187942241565
4,0,12.5,6,G-JisstPCA0 (BIC top),u,2,0.0300303592726715
4,0,12.5,6,G-JisstPCA0 (BIC top),V,2,0.0648793438191632
4,0,12.5,6,G-JisstPCA0 (BIC top),W,2,0.0385844916913724
4,0,12.5,6,G-JisstPCA0 (oracle),u,1,0.0109516955246056
4,0,12.5,6,G-JisstPCA0 (oracle),V,1,0.046597673729142
4,0,12.5,6,G-JisstPCA0 (oracle),W,1,0.0399187942241565
4,0,12.5,6,G-JisstPCA0 (oracle),u,2,0.0300303592726715
4,0,12.5,6,G-JisstPCA0 (oracle),V,2,0.0648793438191632
4,0,12.5,6,G-JisstPCA0 (oracle),W,2,0.0385844916913724
4,0,12.5,6,JisstPCA1 (BIC),u,1,0.0146577654981576
4,0,12.5,6,JisstPCA1 (BIC),V,1,0.0468701784044782
4,0,12.5,6,JisstPCA1 (BIC),W,1,0.0406396678294534
4,0,12.5,6,JisstPCA1 (BIC),u,2,0.149799629012815
4,0,12.5,6,JisstPCA1 (BIC),V,2,0.23624761163742
4,0,12.5,6,JisstPCA1 (BIC),W,2,0.350532943894846
4,0,12.5,6,JisstPCA1 (BIC top),u,1,0.0146577654981576
4,0,12.5,6,JisstPCA1 (BIC top),V,1,0.0468701784044782
4,0,12.5,6,JisstPCA1 (BIC top),W,1,0.0406396678294534
4,0,12.5,6,JisstPCA1 (BIC top),u,2,0.149799629012815
4,0,12.5,6,JisstPCA1 (BIC top),V,2,0.23624761163742
4,0,12.5,6,JisstPCA1 (BIC top),W,2,0.350532943894846
4,0,12.5,6,JisstPCA1 (oracle),u,1,0.0146577654981576
4,0,12.5,6,JisstPCA1 (oracle),V,1,0.0468701784044782
4,0,12.5,6,JisstPCA1 (oracle),W,1,0.0406396678294534
4,0,12.5,6,JisstPCA1 (oracle),u,2,0.149799629012815
4,0,12.5,6,JisstPCA1 (oracle),V,2,0.23624761163742
4,0,12.5,6,JisstPCA1 (oracle),W,2,0.350532943894846
4,0,12.5,6,G-JisstPCA1 (BIC),u,1,0.0109516955246056
4,0,12.5,6,G-JisstPCA1 (BIC),V,1,0.046597673729142
4,0,12.5,6,G-JisstPCA1 (BIC),W,1,0.0399187942241565
4,0,12.5,6,G-JisstPCA1 (BIC),u,2,0.145496690806107
4,0,12.5,6,G-JisstPCA1 (BIC),V,2,0.235603928525157
4,0,12.5,6,G-JisstPCA1 (BIC),W,2,0.349504701662198
4,0,12.5,6,G-JisstPCA1 (BIC top),u,1,0.0109516955246056
4,0,12.5,6,G-JisstPCA1 (BIC top),V,1,0.046597673729142
4,0,12.5,6,G-JisstPCA1 (BIC top),W,1,0.0399187942241565
4,0,12.5,6,G-JisstPCA1 (BIC top),u,2,0.145496690806107
4,0,12.5,6,G-JisstPCA1 (BIC top),V,2,0.235603928525157
4,0,12.5,6,G-JisstPCA1 (BIC top),W,2,0.349504701662198
4,0,12.5,6,G-JisstPCA1 (oracle),u,1,0.0109516955246056
4,0,12.5,6,G-JisstPCA1 (oracle),V,1,0.046597673729142
4,0,12.5,6,G-JisstPCA1 (oracle),W,1,0.0399187942241565
4,0,12.5,6,G-JisstPCA1 (oracle),u,2,0.145496690806107
4,0,12.5,6,G-JisstPCA1 (oracle),V,2,0.235603928525157
4,0,12.5,6,G-JisstPCA1 (oracle),W,2,0.349504701662198
4,0,12.5,6,iHOSVD,u,1,0.0250292491777564
4,0,12.5,6,iHOSVD,V,1,0.226269126070648
4,0,12.5,6,iHOSVD,W,1,0.327187975080848
4,0,12.5,6,iHOSVD,u,2,0.160798592262412
4,0,12.5,6,iHOSVD,V,2,0.40958522144182
4,0,12.5,6,iHOSVD,W,2,0.590998089649449
4,0,12.5,6,iHOOI,u,1,0.0250225443388002
4,0,12.5,6,iHOOI,V,1,0.228850236509861
4,0,12.5,6,iHOOI,W,1,0.326511714654821
4,0,12.5,6,iHOOI,u,2,0.160900520011485
4,0,12.5,6,iHOOI,V,2,0.411478543381382
4,0,12.5,6,iHOOI,W,2,0.590387667669543
4,0,25,6,JisstPCA0 (BIC),u,1,0.0132013422593073
4,0,25,6,JisstPCA0 (BIC),V,1,0.0289497434477418
4,0,25,6,JisstPCA0 (BIC),W,1,0.0337923150048255
4,0,25,6,JisstPCA0 (BIC),u,2,0.476802615899571
4,0,25,6,JisstPCA0 (BIC),V,2,0.999999999999998
4,0,25,6,JisstPCA0 (BIC),W,2,0.999999999999999
4,0,25,6,JisstPCA0 (BIC top),u,1,0.0132013422593073
4,0,25,6,JisstPCA0 (BIC top),V,1,0.0289497434477418
4,0,25,6,JisstPCA0 (BIC top),W,1,0.0337923150048255
4,0,25,6,JisstPCA0 (BIC top),u,2,0.476802615899571
4,0,25,6,JisstPCA0 (BIC top),V,2,0.151803834680451
4,0,25,6,JisstPCA0 (BIC top),W,2,0.423018450935487
4,0,25,6,JisstPCA0 (oracle),u,1,0.0132013422593073
4,0,25,6,JisstPCA0 (oracle),V,1,0.0289497434477418
4,0,25,6,JisstPCA0 (oracle),W,1,0.0337923150048255
4,0,25,6,JisstPCA0 (oracle),u,2,0.994126782176076
4,0,25,6,JisstPCA0 (oracle),V,2,0.998225516546131
4,0,25,6,JisstPCA0 (oracle),W,2,0.993367972726847
4,0,25,6,G-JisstPCA0 (BIC),u,1,0.023599898490119
4,0,25,6,G-JisstPCA0 (BIC),V,1,0.999999999999999
4,0,25,6,G-JisstPCA0 (BIC),W,1,1
4,0,25,6,G-JisstPCA0 (BIC),u,2,0.158754505474887
4,0,25,6,G-JisstPCA0 (BIC),V,2,0.0331272473002403
4,0,25,6,G-JisstPCA0 (BIC),W,2,0.999999999999999
4,0,25,6,G-JisstPCA0 (BIC top),u,1,0.023599898490119
4,0,25,6,G-JisstPCA0 (BIC top),V,1,0.0300928794514758
4,0,25,6,G-JisstPCA0 (BIC top),W,1,0.0362180545101336
4,0,25,6,G-JisstPCA0 (BIC top),u,2,0.158754505474887
4,0,25,6,G-JisstPCA0 (BIC top),V,2,0.0331272473002403
4,0,25,6,G-JisstPCA0 (BIC top),W,2,0.0218888866596316
4,0,25,6,G-JisstPCA0 (oracle),u,1,0.00897383006858044
4,0,25,6,G-JisstPCA0 (oracle),V,1,0.028485440728328
4,0,25,6,G-JisstPCA0 (oracle),W,1,0.0327978120650889
4,0,25,6,G-JisstPCA0 (oracle),u,2,0.017592227080085
4,0,25,6,G-JisstPCA0 (oracle),V,2,0.0331410192884644
4,0,25,6,G-JisstPCA0 (oracle),W,2,0.0201518908727364
4,0,25,6,JisstPCA1 (BIC),u,1,0.0132013422593073
4,0,25,6,JisstPCA1 (BIC),V,1,0.0289497434477418
4,0,25,6,JisstPCA1 (BIC),W,1,0.0337923150048255
4,0,25,6,JisstPCA1 (BIC),u,2,0.148291549020123
4,0,25,6,JisstPCA1 (BIC),V,2,0.231641159314453
4,0,25,6,JisstPCA1 (BIC),W,2,0.352074191080987
4,0,25,6,JisstPCA1 (BIC top),u,1,0.0132013422593073
4,0,25,6,JisstPCA1 (BIC top),V,1,0.0289497434477418
4,0,25,6,JisstPCA1 (BIC top),W,1,0.0337923150048255
4,0,25,6,JisstPCA1 (BIC top),u,2,0.148291549020123
4,0,25,6,JisstPCA1 (BIC top),V,2,0.231641159314453
4,0,25,6,JisstPCA1 (BIC top),W,2,0.352074191080987
4,0,25,6,JisstPCA1 (oracle),u,1,0.0132013422593073
4,0,25,6,JisstPCA1 (oracle),V,1,0.0289497434477418
4,0,25,6,JisstPCA1 (oracle),W,1,0.0337923150048255
4,0,25,6,JisstPCA1 (oracle),u,2,0.148291549020123
4,0,25,6,JisstPCA1 (oracle),V,2,0.231641159314453
4,0,25,6,JisstPCA1 (oracle),W,2,0.352074191080987
4,0,25,6,G-JisstPCA1 (BIC),u,1,0.023599898490119
4,0,25,6,G-JisstPCA1 (BIC),V,1,0.999999999999999
4,0,25,6,G-JisstPCA1 (BIC),W,1,1
4,0,25,6,G-JisstPCA1 (BIC),u,2,0.984901794568415
4,0,25,6,G-JisstPCA1 (BIC),V,2,1
4,0,25,6,G-JisstPCA1 (BIC),W,2,1
4,0,25,6,G-JisstPCA1 (BIC top),u,1,0.023599898490119
4,0,25,6,G-JisstPCA1 (BIC top),V,1,0.0300928794514758
4,0,25,6,G-JisstPCA1 (BIC top),W,1,0.0362180545101336
4,0,25,6,G-JisstPCA1 (BIC top),u,2,0.984901794568415
4,0,25,6,G-JisstPCA1 (BIC top),V,2,1
4,0,25,6,G-JisstPCA1 (BIC top),W,2,1
4,0,25,6,G-JisstPCA1 (oracle),u,1,0.00897383006858044
4,0,25,6,G-JisstPCA1 (oracle),V,1,0.028485440728328
4,0,25,6,G-JisstPCA1 (oracle),W,1,0.0327978120650889
4,0,25,6,G-JisstPCA1 (oracle),u,2,0.143901393416858
4,0,25,6,G-JisstPCA1 (oracle),V,2,0.2309950800852
4,0,25,6,G-JisstPCA1 (oracle),W,2,0.351075840320149
4,0,25,6,iHOSVD,u,1,0.0242967021569947
4,0,25,6,iHOSVD,V,1,0.219830846687419
4,0,25,6,iHOSVD,W,1,0.328632203108588
4,0,25,6,iHOSVD,u,2,0.159477036476623
4,0,25,6,iHOSVD,V,2,0.403996435649617
4,0,25,6,iHOSVD,W,2,0.592683231738673
4,0,25,6,iHOOI,u,1,0.0243062248542437
4,0,25,6,iHOOI,V,1,0.220523236340453
4,0,25,6,iHOOI,W,1,0.328480397444964
4,0,25,6,iHOOI,u,2,0.159512049401824
4,0,25,6,iHOOI,V,2,0.4045564746497
4,0,25,6,iHOOI,W,2,0.592557813816499
4,0,4,7,JisstPCA0 (BIC),u,1,0.029743560896971
4,0,4,7,JisstPCA0 (BIC),V,1,1
4,0,4,7,JisstPCA0 (BIC),W,1,0.999999999999999
4,0,4,7,JisstPCA0 (BIC),u,2,0.986061617940544
4,0,4,7,JisstPCA0 (BIC),V,2,1
4,0,4,7,JisstPCA0 (BIC),W,2,1
4,0,4,7,JisstPCA0 (BIC top),u,1,0.029743560896971
4,0,4,7,JisstPCA0 (BIC top),V,1,1
4,0,4,7,JisstPCA0 (BIC top),W,1,0.999999999999999
4,0,4,7,JisstPCA0 (BIC top),u,2,0.986061617940544
4,0,4,7,JisstPCA0 (BIC top),V,2,1
4,0,4,7,JisstPCA0 (BIC top),W,2,1
4,0,4,7,JisstPCA0 (oracle),u,1,0.0301588129846704
4,0,4,7,JisstPCA0 (oracle),V,1,0.140879001321934
4,0,4,7,JisstPCA0 (oracle),W,1,0.0942917702025618
4,0,4,7,JisstPCA0 (oracle),u,2,0.995841123376528
4,0,4,7,JisstPCA0 (oracle),V,2,0.997089877927267
4,0,4,7,JisstPCA0 (oracle),W,2,0.990720901522695
4,0,4,7,G-JisstPCA0 (BIC),u,1,0.0274546321582971
4,0,4,7,G-JisstPCA0 (BIC),V,1,0.140918557988166
4,0,4,7,G-JisstPCA0 (BIC),W,1,0.0938062238928464
4,0,4,7,G-JisstPCA0 (BIC),u,2,0.0819468575853202
4,0,4,7,G-JisstPCA0 (BIC),V,2,0.2023841115656
4,0,4,7,G-JisstPCA0 (BIC),W,2,0.143304230171228
4,0,4,7,G-JisstPCA0 (BIC top),u,1,0.0274546321582971
4,0,4,7,G-JisstPCA0 (BIC top),V,1,0.140918557988166
4,0,4,7,G-JisstPCA0 (BIC top),W,1,0.0938062238928464
4,0,4,7,G-JisstPCA0 (BIC top),u,2,0.0819468575853202
4,0,4,7,G-JisstPCA0 (BIC top),V,2,0.2023841115656
4,0,4,7,G-JisstPCA0 (BIC top),W,2,0.143304230171228
4,0,4,7,G-JisstPCA0 (oracle),u,1,0.0274546321582971
4,0,4,7,G-JisstPCA0 (oracle),V,1,0.140918557988166
4,0,4,7,G-JisstPCA0 (oracle),W,1,0.0938062238928464
4,0,4,7,G-JisstPCA0 (oracle),u,2,0.0819468575853202
4,0,4,7,G-JisstPCA0 (oracle),V,2,0.2023841115656
4,0,4,7,G-JisstPCA0 (oracle),W,2,0.143304230171228
4,0,4,7,JisstPCA1 (BIC),u,1,0.029743560896971
4,0,4,7,JisstPCA1 (BIC),V,1,1
4,0,4,7,JisstPCA1 (BIC),W,1,0.999999999999999
4,0,4,7,JisstPCA1 (BIC),u,2,0.160862983017087
4,0,4,7,JisstPCA1 (BIC),V,2,0.230238272030046
4,0,4,7,JisstPCA1 (BIC),W,2,0.278931550258956
4,0,4,7,JisstPCA1 (BIC top),u,1,0.029743560896971
4,0,4,7,JisstPCA1 (BIC top),V,1,1
4,0,4,7,JisstPCA1 (BIC top),W,1,0.999999999999999
4,0,4,7,JisstPCA1 (BIC top),u,2,0.160862983017087
4,0,4,7,JisstPCA1 (BIC top),V,2,0.230238272030046
4,0,4,7,JisstPCA1 (BIC top),W,2,0.278931550258956
4,0,4,7,JisstPCA1 (oracle),u,1,0.0301588129846704
4,0,4,7,JisstPCA1 (oracle),V,1,0.140879001321934
4,0,4,7,JisstPCA1 (oracle),W,1,0.0942917702025618
4,0,4,7,JisstPCA1 (oracle),u,2,0.163275151051197
4,0,4,7,JisstPCA1 (oracle),V,2,0.289985071036091
4,0,4,7,JisstPCA1 (oracle),W,2,0.383049225198696
4,0,4,7,G-JisstPCA1 (BIC),u,1,0.0274546321582971
4,0,4,7,G-JisstPCA1 (BIC),V,1,0.140918557988166
4,0,4,7,G-JisstPCA1 (BIC),W,1,0.0938062238928464
4,0,4,7,G-JisstPCA1 (BIC),u,2,0.161955233467045
4,0,4,7,G-JisstPCA1 (BIC),V,2,0.289352967514425
4,0,4,7,G-JisstPCA1 (BIC),W,2,0.382050494685806
4,0,4,7,G-JisstPCA1 (BIC top),u,1,0.0274546321582971
4,0,4,7,G-JisstPCA1 (BIC top),V,1,0.140918557988166
4,0,4,7,G-JisstPCA1 (BIC top),W,1,0.0938062238928464
4,0,4,7,G-JisstPCA1 (BIC top),u,2,0.161955233467045
4,0,4,7,G-JisstPCA1 (BIC top),V,2,0.289352967514425
4,0,4,7,G-JisstPCA1 (BIC top),W,2,0.382050494685806
4,0,4,7,G-JisstPCA1 (oracle),u,1,0.0274546321582971
4,0,4,7,G-JisstPCA1 (oracle),V,1,0.140918557988166
4,0,4,7,G-JisstPCA1 (oracle),W,1,0.0938062238928464
4,0,4,7,G-JisstPCA1 (oracle),u,2,0.161955233467045
4,0,4,7,G-JisstPCA1 (oracle),V,2,0.289352967514425
4,0,4,7,G-JisstPCA1 (oracle),W,2,0.382050494685806
4,0,4,7,iHOSVD,u,1,0.0394709402096103
