diagonal,SNR,seed,method,factor name,factor number,err
0,6.25,4,JisstPCA0 (oracle),W,2,0.107559238613216
0,6.25,4,G-JisstPCA0 (BIC),u,1,0.0619534504736835
0,6.25,4,G-JisstPCA0 (BIC),V,1,0.0599095087207462
0,6.25,4,G-JisstPCA0 (BIC),W,1,0.0584959419492451
0,6.25,4,G-JisstPCA0 (BIC),u,2,0.143223861703706
0,6.25,4,G-JisstPCA0 (BIC),V,2,0.103123903555398
0,6.25,4,G-JisstPCA0 (BIC),W,2,0.107568191738026
0,6.25,4,G-JisstPCA0 (BIC top),u,1,0.0619534504736835
0,6.25,4,G-JisstPCA0 (BIC top),V,1,0.0599095087207462
0,6.25,4,G-JisstPCA0 (BIC top),W,1,0.0584959419492451
0,6.25,4,G-JisstPCA0 (BIC top),u,2,0.143223861703706
0,6.25,4,G-JisstPCA0 (BIC top),V,2,0.103123903555398
0,6.25,4,G-JisstPCA0 (BIC top),W,2,0.107568191738026
0,6.25,4,G-JisstPCA0 (oracle),u,1,0.0619534504736835
0,6.25,4,G-JisstPCA0 (oracle),V,1,0.0599095087207462
0,6.25,4,G-JisstPCA0 (oracle),W,1,0.0584959419492451
0,6.25,4,G-JisstPCA0 (oracle),u,2,0.143223861703706
0,6.25,4,G-JisstPCA0 (oracle),V,2,0.103123903555398
0,6.25,4,G-JisstPCA0 (oracle),W,2,0.107568191738026
0,6.25,4,JisstPCA1 (BIC),u,1,0.0619353709495772
0,6.25,4,JisstPCA1 (BIC),V,1,0.0599141386091228
0,6.25,4,JisstPCA1 (BIC),W,1,0.0584925757188033
0,6.25,4,JisstPCA1 (BIC),u,2,0.156615135719905
0,6.25,4,JisstPCA1 (BIC),V,2,0.440711971046254
0,6.25,4,JisstPCA1 (BIC),W,2,0.175944517089832
0,6.25,4,JisstPCA1 (BIC top),u,1,0.0619353709495772
0,6.25,4,JisstPCA1 (BIC top),V,1,0.0599141386091228
0,6.25,4,JisstPCA1 (BIC top),W,1,0.0584925757188033
0,6.25,4,JisstPCA1 (BIC top),u,2,0.156615135719905
0,6.25,4,JisstPCA1 (BIC top),V,2,0.440711971046254
0,6.25,4,JisstPCA1 (BIC top),W,2,0.175944517089832
0,6.25,4,JisstPCA1 (oracle),u,1,0.0619353709495772
0,6.25,4,JisstPCA1 (oracle),V,1,0.0599141386091228
0,6.25,4,JisstPCA1 (oracle),W,1,0.0584925757188033
0,6.25,4,JisstPCA1 (oracle),u,2,0.156615135719905
0,6.25,4,JisstPCA1 (oracle),V,2,0.440711971046254
0,6.25,4,JisstPCA1 (oracle),W,2,0.175944517089832
0,6.25,4,G-JisstPCA1 (BIC),u,1,0.0619534504736835
0,6.25,4,G-JisstPCA1 (BIC),V,1,0.0599095087207462
0,6.25,4,G-JisstPCA1 (BIC),W,1,0.0584959419492451
0,6.25,4,G-JisstPCA1 (BIC),u,2,0.156661979594109
0,6.25,4,G-JisstPCA1 (BIC),V,2,0.440691272702461
0,6.25,4,G-JisstPCA1 (BIC),W,2,0.175756589582344
0,6.25,4,G-JisstPCA1 (BIC top),u,1,0.0619534504736835
0,6.25,4,G-JisstPCA1 (BIC top),V,1,0.0599095087207462
0,6.25,4,G-JisstPCA1 (BIC top),W,1,0.0584959419492451
0,6.25,4,G-JisstPCA1 (BIC top),u,2,0.156661979594109
0,6.25,4,G-JisstPCA1 (BIC top),V,2,0.440691272702461
0,6.25,4,G-JisstPCA1 (BIC top),W,2,0.175756589582344
0,6.25,4,G-JisstPCA1 (oracle),u,1,0.0619534504736835
0,6.25,4,G-JisstPCA1 (oracle),V,1,0.0599095087207462
0,6.25,4,G-JisstPCA1 (oracle),W,1,0.0584959419492451
0,6.25,4,G-JisstPCA1 (oracle),u,2,0.156661979594109
0,6.25,4,G-JisstPCA1 (oracle),V,2,0.440691272702461
0,6.25,4,G-JisstPCA1 (oracle),W,2,0.175756589582344
0,6.25,4,iHOSVD,u,1,0.0611748172209442
0,6.25,4,iHOSVD,V,1,0.129991761809988
0,6.25,4,iHOSVD,W,1,0.0752721881758452
0,6.25,4,iHOSVD,u,2,0.162394770083475
0,6.25,4,iHOSVD,V,2,0.560628972894266
0,6.25,4,iHOSVD,W,2,0.267765199898015
0,6.25,4,iHOOI,u,1,0.0627761741468608
0,6.25,4,iHOOI,V,1,0.124940544463339
0,6.25,4,iHOOI,W,1,0.0703499335366559
0,6.25,4,iHOOI,u,2,0.143767226981719
0,6.25,4,iHOOI,V,2,0.538097545932818
0,6.25,4,iHOOI,W,2,0.21022268103435
0,8.5,4,JisstPCA0 (BIC),u,1,0.0469356241228876
0,8.5,4,JisstPCA0 (BIC),V,1,0.0438318782526384
0,8.5,4,JisstPCA0 (BIC),W,1,0.0433313066260754
0,8.5,4,JisstPCA0 (BIC),u,2,0.105149383667879
0,8.5,4,JisstPCA0 (BIC),V,2,0.0760462214843651
0,8.5,4,JisstPCA0 (BIC),W,2,0.0792391310648491
0,8.5,4,JisstPCA0 (BIC top),u,1,0.0469356241228876
0,8.5,4,JisstPCA0 (BIC top),V,1,0.0438318782526384
0,8.5,4,JisstPCA0 (BIC top),W,1,0.0433313066260754
0,8.5,4,JisstPCA0 (BIC top),u,2,0.105149383667879
0,8.5,4,JisstPCA0 (BIC top),V,2,0.0760462214843651
0,8.5,4,JisstPCA0 (BIC top),W,2,0.0792391310648491
0,8.5,4,JisstPCA0 (oracle),u,1,0.0469356241228876
0,8.5,4,JisstPCA0 (oracle),V,1,0.0438318782526384
0,8.5,4,JisstPCA0 (oracle),W,1,0.0433313066260754
0,8.5,4,JisstPCA0 (oracle),u,2,0.105149383667879
0,8.5,4,JisstPCA0 (oracle),V,2,0.0760462214843651
0,8.5,4,JisstPCA0 (oracle),W,2,0.0792391310648491
0,8.5,4,G-JisstPCA0 (BIC),u,1,0.0469530079152791
0,8.5,4,G-JisstPCA0 (BIC),V,1,0.043830851020048
0,8.5,4,G-JisstPCA0 (BIC),W,1,0.0433326744877272
0,8.5,4,G-JisstPCA0 (BIC),u,2,0.105328524591306
0,8.5,4,G-JisstPCA0 (BIC),V,2,0.0760648155403129
0,8.5,4,G-JisstPCA0 (BIC),W,2,0.0792319681045811
0,8.5,4,G-JisstPCA0 (BIC top),u,1,0.0469530079152791
0,8.5,4,G-JisstPCA0 (BIC top),V,1,0.043830851020048
0,8.5,4,G-JisstPCA0 (BIC top),W,1,0.0433326744877272
0,8.5,4,G-JisstPCA0 (BIC top),u,2,0.105328524591306
0,8.5,4,G-JisstPCA0 (BIC top),V,2,0.0760648155403129
0,8.5,4,G-JisstPCA0 (BIC top),W,2,0.0792319681045811
0,8.5,4,G-JisstPCA0 (oracle),u,1,0.0469530079152791
0,8.5,4,G-JisstPCA0 (oracle),V,1,0.043830851020048
0,8.5,4,G-JisstPCA0 (oracle),W,1,0.0433326744877272
0,8.5,4,G-JisstPCA0 (oracle),u,2,0.105328524591306
0,8.5,4,G-JisstPCA0 (oracle),V,2,0.0760648155403129
0,8.5,4,G-JisstPCA0 (oracle),W,2,0.0792319681045811
0,8.5,4,JisstPCA1 (BIC),u,1,0.0469356241228876
0,8.5,4,JisstPCA1 (BIC),V,1,0.0438318782526384
0,8.5,4,JisstPCA1 (BIC),W,1,0.0433313066260754
0,8.5,4,JisstPCA1 (BIC),u,2,0.115762982905664
0,8.5,4,JisstPCA1 (BIC),V,2,0.437721038266748
0,8.5,4,JisstPCA1 (BIC),W,2,0.161644278374561
0,8.5,4,JisstPCA1 (BIC top),u,1,0.0469356241228876
0,8.5,4,JisstPCA1 (BIC top),V,1,0.0438318782526384
0,8.5,4,JisstPCA1 (BIC top),W,1,0.0433313066260754
0,8.5,4,JisstPCA1 (BIC top),u,2,0.115762982905664
0,8.5,4,JisstPCA1 (BIC top),V,2,0.437721038266748
0,8.5,4,JisstPCA1 (BIC top),W,2,0.161644278374561
0,8.5,4,JisstPCA1 (oracle),u,1,0.0469356241228876
0,8.5,4,JisstPCA1 (oracle),V,1,0.0438318782526384
0,8.5,4,JisstPCA1 (oracle),W,1,0.0433313066260754
0,8.5,4,JisstPCA1 (oracle),u,2,0.115762982905664
0,8.5,4,JisstPCA1 (oracle),V,2,0.437721038266748
0,8.5,4,JisstPCA1 (oracle),W,2,0.161644278374561
0,8.5,4,G-JisstPCA1 (BIC),u,1,0.0469530079152791
0,8.5,4,G-JisstPCA1 (BIC),V,1,0.043830851020048
0,8.5,4,G-JisstPCA1 (BIC),W,1,0.0433326744877272
0,8.5,4,G-JisstPCA1 (BIC),u,2,0.1157898733286
0,8.5,4,G-JisstPCA1 (BIC),V,2,0.437722279450532
0,8.5,4,G-JisstPCA1 (BIC),W,2,0.161576002695036
0,8.5,4,G-JisstPCA1 (BIC top),u,1,0.0469530079152791
0,8.5,4,G-JisstPCA1 (BIC top),V,1,0.043830851020048
0,8.5,4,G-JisstPCA1 (BIC top),W,1,0.0433326744877272
0,8.5,4,G-JisstPCA1 (BIC top),u,2,0.1157898733286
0,8.5,4,G-JisstPCA1 (BIC top),V,2,0.437722279450532
0,8.5,4,G-JisstPCA1 (BIC top),W,2,0.161576002695036
0,8.5,4,G-JisstPCA1 (oracle),u,1,0.0469530079152791
0,8.5,4,G-JisstPCA1 (oracle),V,1,0.043830851020048
0,8.5,4,G-JisstPCA1 (oracle),W,1,0.0433326744877272
0,8.5,4,G-JisstPCA1 (oracle),u,2,0.1157898733286
0,8.5,4,G-JisstPCA1 (oracle),V,2,0.437722279450532
0,8.5,4,G-JisstPCA1 (oracle),W,2,0.161576002695036
0,8.5,4,iHOSVD,u,1,0.0469478343310701
0,8.5,4,iHOSVD,V,1,0.119754092877707
0,8.5,4,iHOSVD,W,1,0.0601114730381191
0,8.5,4,iHOSVD,u,2,0.114092731029193
0,8.5,4,iHOSVD,V,2,0.540574882865125
0,8.5,4,iHOSVD,W,2,0.217391269041836
0,8.5,4,iHOOI,u,1,0.0480898995252289
0,8.5,4,iHOOI,V,1,0.118176888431455
0,8.5,4,iHOOI,W,1,0.0595056926384543
0,8.5,4,iHOOI,u,2,0.106535898170298
0,8.5,4,iHOOI,V,2,0.535205035204247
0,8.5,4,iHOOI,W,2,0.199977656332781
0,12.5,4,JisstPCA0 (BIC),u,1,0.0341975487506973
0,12.5,4,JisstPCA0 (BIC),V,1,0.0297764374634961
0,12.5,4,JisstPCA0 (BIC),W,1,0.0296655487131578
0,12.5,4,JisstPCA0 (BIC),u,2,0.071598251295725
0,12.5,4,JisstPCA0 (BIC),V,2,0.0520947096616403
0,12.5,4,JisstPCA0 (BIC),W,2,0.0541439247460107
0,12.5,4,JisstPCA0 (BIC top),u,1,0.0341975487506973
0,12.5,4,JisstPCA0 (BIC top),V,1,0.0297764374634961
0,12.5,4,JisstPCA0 (BIC top),W,1,0.0296655487131578
0,12.5,4,JisstPCA0 (BIC top),u,2,0.071598251295725
0,12.5,4,JisstPCA0 (BIC top),V,2,0.0520947096616403
0,12.5,4,JisstPCA0 (BIC top),W,2,0.0541439247460107
0,12.5,4,JisstPCA0 (oracle),u,1,0.0341975487506973
0,12.5,4,JisstPCA0 (oracle),V,1,0.0297764374634961
0,12.5,4,JisstPCA0 (oracle),W,1,0.0296655487131578
0,12.5,4,JisstPCA0 (oracle),u,2,0.071598251295725
0,12.5,4,JisstPCA0 (oracle),V,2,0.0520947096616403
0,12.5,4,JisstPCA0 (oracle),W,2,0.0541439247460107
0,12.5,4,G-JisstPCA0 (BIC),u,1,0.0342181747318798
0,12.5,4,G-JisstPCA0 (BIC),V,1,0.0297770537033288
0,12.5,4,G-JisstPCA0 (BIC),W,1,0.0296660134567035
0,12.5,4,G-JisstPCA0 (BIC),u,2,0.0716752809878491
0,12.5,4,G-JisstPCA0 (BIC),V,2,0.0521032323528261
0,12.5,4,G-JisstPCA0 (BIC),W,2,0.0541391826412234
0,12.5,4,G-JisstPCA0 (BIC top),u,1,0.0342181747318798
0,12.5,4,G-JisstPCA0 (BIC top),V,1,0.0297770537033288
0,12.5,4,G-JisstPCA0 (BIC top),W,1,0.0296660134567035
0,12.5,4,G-JisstPCA0 (BIC top),u,2,0.0716752809878491
0,12.5,4,G-JisstPCA0 (BIC top),V,2,0.0521032323528261
0,12.5,4,G-JisstPCA0 (BIC top),W,2,0.0541391826412234
0,12.5,4,G-JisstPCA0 (oracle),u,1,0.0342181747318798
0,12.5,4,G-JisstPCA0 (oracle),V,1,0.0297770537033288
0,12.5,4,G-JisstPCA0 (oracle),W,1,0.0296660134567035
0,12.5,4,G-JisstPCA0 (oracle),u,2,0.0716752809878491
0,12.5,4,G-JisstPCA0 (oracle),V,2,0.0521032323528261
0,12.5,4,G-JisstPCA0 (oracle),W,2,0.0541391826412234
0,12.5,4,JisstPCA1 (BIC),u,1,0.0341975487506973
0,12.5,4,JisstPCA1 (BIC),V,1,0.0297764374634961
0,12.5,4,JisstPCA1 (BIC),W,1,0.0296655487131578
0,12.5,4,JisstPCA1 (BIC),u,2,0.0797165257674725
0,12.5,4,JisstPCA1 (BIC),V,2,0.436669039702751
0,12.5,4,JisstPCA1 (BIC),W,2,0.152683655757067
0,12.5,4,JisstPCA1 (BIC top),u,1,0.0341975487506973
0,12.5,4,JisstPCA1 (BIC top),V,1,0.0297764374634961
0,12.5,4,JisstPCA1 (BIC top),W,1,0.0296655487131578
0,12.5,4,JisstPCA1 (BIC top),u,2,0.0797165257674725
0,12.5,4,JisstPCA1 (BIC top),V,2,0.436669039702751
0,12.5,4,JisstPCA1 (BIC top),W,2,0.152683655757067
0,12.5,4,JisstPCA1 (oracle),u,1,0.0341975487506973
0,12.5,4,JisstPCA1 (oracle),V,1,0.0297764374634961
0,12.5,4,JisstPCA1 (oracle),W,1,0.0296655487131578
0,12.5,4,JisstPCA1 (oracle),u,2,0.0797165257674725
0,12.5,4,JisstPCA1 (oracle),V,2,0.436669039702751
0,12.5,4,JisstPCA1 (oracle),W,2,0.152683655757067
0,12.5,4,G-JisstPCA1 (BIC),u,1,0.0342181747318798
0,12.5,4,G-JisstPCA1 (BIC),V,1,0.0297770537033288
0,12.5,4,G-JisstPCA1 (BIC),W,1,0.0296660134567035
0,12.5,4,G-JisstPCA1 (BIC),u,2,0.0797297872863325
0,12.5,4,G-JisstPCA1 (BIC),V,2,0.436675821420471
0,12.5,4,G-JisstPCA1 (BIC),W,2,0.152666515533437
0,12.5,4,G-JisstPCA1 (BIC top),u,1,0.0342181747318798
0,12.5,4,G-JisstPCA1 (BIC top),V,1,0.0297770537033288
0,12.5,4,G-JisstPCA1 (BIC top),W,1,0.0296660134567035
0,12.5,4,G-JisstPCA1 (BIC top),u,2,0.0797297872863325
0,12.5,4,G-JisstPCA1 (BIC top),V,2,0.436675821420471
0,12.5,4,G-JisstPCA1 (BIC top),W,2,0.152666515533437
0,12.5,4,G-JisstPCA1 (oracle),u,1,0.0342181747318798
0,12.5,4,G-JisstPCA1 (oracle),V,1,0.0297770537033288
0,12.5,4,G-JisstPCA1 (oracle),W,1,0.0296660134567035
0,12.5,4,G-JisstPCA1 (oracle),u,2,0.0797297872863325
0,12.5,4,G-JisstPCA1 (oracle),V,2,0.436675821420471
0,12.5,4,G-JisstPCA1 (oracle),W,2,0.152666515533437
0,12.5,4,iHOSVD,u,1,0.0351803153236638
0,12.5,4,iHOSVD,V,1,0.114836380026232
0,12.5,4,iHOSVD,W,1,0.0513679877393378
0,12.5,4,iHOSVD,u,2,0.0762369106033313
0,12.5,4,iHOSVD,V,2,0.534786484192377
0,12.5,4,iHOSVD,W,2,0.197025337099041
0,12.5,4,iHOOI,u,1,0.0358380373361737
0,12.5,4,iHOOI,V,1,0.114483362856061
0,12.5,4,iHOOI,W,1,0.052100106513176
0,12.5,4,iHOOI,u,2,0.0739444001866191
0,12.5,4,iHOOI,V,2,0.533976211106164
0,12.5,4,iHOOI,W,2,0.193995908096452
0,4,5,JisstPCA0 (BIC),u,1,0.0918079057733777
0,4,5,JisstPCA0 (BIC),V,1,0.0932318284565062
0,4,5,JisstPCA0 (BIC),W,1,0.0990200205112158
0,4,5,JisstPCA0 (BIC),u,2,0.222876955621515
0,4,5,JisstPCA0 (BIC),V,2,0.166663200540301
0,4,5,JisstPCA0 (BIC),W,2,0.181040637132694
0,4,5,JisstPCA0 (BIC top),u,1,0.0918079057733777
0,4,5,JisstPCA0 (BIC top),V,1,0.0932318284565062
0,4,5,JisstPCA0 (BIC top),W,1,0.0990200205112158
0,4,5,JisstPCA0 (BIC top),u,2,0.222876955621515
0,4,5,JisstPCA0 (BIC top),V,2,0.166663200540301
0,4,5,JisstPCA0 (BIC top),W,2,0.181040637132694
0,4,5,JisstPCA0 (oracle),u,1,0.0918079057733777
0,4,5,JisstPCA0 (oracle),V,1,0.0932318284565062
0,4,5,JisstPCA0 (oracle),W,1,0.0990200205112158
0,4,5,JisstPCA0 (oracle),u,2,0.222876955621515
0,4,5,JisstPCA0 (oracle),V,2,0.166663200540301
0,4,5,JisstPCA0 (oracle),W,2,0.181040637132694
0,4,5,G-JisstPCA0 (BIC),u,1,0.0918891037974831
0,4,5,G-JisstPCA0 (BIC),V,1,0.0932389600150494
0,4,5,G-JisstPCA0 (BIC),W,1,0.0989728601218992
0,4,5,G-JisstPCA0 (BIC),u,2,0.222579371631789
0,4,5,G-JisstPCA0 (BIC),V,2,0.166519601323534
0,4,5,G-JisstPCA0 (BIC),W,2,0.18127376744847
0,4,5,G-JisstPCA0 (BIC top),u,1,0.0918891037974831
0,4,5,G-JisstPCA0 (BIC top),V,1,0.0932389600150494
0,4,5,G-JisstPCA0 (BIC top),W,1,0.0989728601218992
0,4,5,G-JisstPCA0 (BIC top),u,2,0.222579371631789
0,4,5,G-JisstPCA0 (BIC top),V,2,0.166519601323534
0,4,5,G-JisstPCA0 (BIC top),W,2,0.18127376744847
0,4,5,G-JisstPCA0 (oracle),u,1,0.0918891037974831
0,4,5,G-JisstPCA0 (oracle),V,1,0.0932389600150494
0,4,5,G-JisstPCA0 (oracle),W,1,0.0989728601218992
0,4,5,G-JisstPCA0 (oracle),u,2,0.222579371631789
0,4,5,G-JisstPCA0 (oracle),V,2,0.166519601323534
0,4,5,G-JisstPCA0 (oracle),W,2,0.18127376744847
0,4,5,JisstPCA1 (BIC),u,1,0.0918079057733777
0,4,5,JisstPCA1 (BIC),V,1,0.0932318284565062
0,4,5,JisstPCA1 (BIC),W,1,0.0990200205112158
0,4,5,JisstPCA1 (BIC),u,2,0.238941627985664
0,4,5,JisstPCA1 (BIC),V,2,0.478690627533499
0,4,5,JisstPCA1 (BIC),W,2,0.229652509683586
0,4,5,JisstPCA1 (BIC top),u,1,0.0918079057733777
0,4,5,JisstPCA1 (BIC top),V,1,0.0932318284565062
0,4,5,JisstPCA1 (BIC top),W,1,0.0990200205112158
0,4,5,JisstPCA1 (BIC top),u,2,0.238941627985664
0,4,5,JisstPCA1 (BIC top),V,2,0.478690627533499
0,4,5,JisstPCA1 (BIC top),W,2,0.229652509683586
0,4,5,JisstPCA1 (oracle),u,1,0.0918079057733777
0,4,5,JisstPCA1 (oracle),V,1,0.0932318284565062
0,4,5,JisstPCA1 (oracle),W,1,0.0990200205112158
0,4,5,JisstPCA1 (oracle),u,2,0.238941627985664
0,4,5,JisstPCA1 (oracle),V,2,0.478690627533499
0,4,5,JisstPCA1 (oracle),W,2,0.229652509683586
0,4,5,G-JisstPCA1 (BIC),u,1,0.0918891037974831
0,4,5,G-JisstPCA1 (BIC),V,1,0.0932389600150494
0,4,5,G-JisstPCA1 (BIC),W,1,0.0989728601218992
0,4,5,G-JisstPCA1 (BIC),u,2,0.238089917614863
0,4,5,G-JisstPCA1 (BIC),V,2,0.478655935922386
0,4,5,G-JisstPCA1 (BIC),W,2,0.230210365028965
0,4,5,G-JisstPCA1 (BIC top),u,1,0.0918891037974831
0,4,5,G-JisstPCA1 (BIC top),V,1,0.0932389600150494
0,4,5,G-JisstPCA1 (BIC top),W,1,0.0989728601218992
0,4,5,G-JisstPCA1 (BIC top),u,2,0.238089917614863
0,4,5,G-JisstPCA1 (BIC top),V,2,0.478655935922386
0,4,5,G-JisstPCA1 (BIC top),W,2,0.230210365028965
0,4,5,G-JisstPCA1 (oracle),u,1,0.0918891037974831
0,4,5,G-JisstPCA1 (oracle),V,1,0.0932389600150494
0,4,5,G-JisstPCA1 (oracle),W,1,0.0989728601218992
0,4,5,G-JisstPCA1 (oracle),u,2,0.238089917614863
0,4,5,G-JisstPCA1 (oracle),V,2,0.478655935922386
0,4,5,G-JisstPCA1 (oracle),W,2,0.230210365028965
0,4,5,iHOSVD,u,1,0.0964779229577629
0,4,5,iHOSVD,V,1,0.213216807223082
0,4,5,iHOSVD,W,1,0.147843534680653
0,4,5,iHOSVD,u,2,0.292398884949363
0,4,5,iHOSVD,V,2,0.715976127697498
0,4,5,iHOSVD,W,2,0.491791937264155
0,4,5,iHOOI,u,1,0.0920101273018436
0,4,5,iHOOI,V,1,0.169281373428944
0,4,5,iHOOI,W,1,0.102497118288982
0,4,5,iHOOI,u,2,0.222672786990884
0,4,5,iHOOI,V,2,0.580668557168891
0,4,5,iHOOI,W,2,0.258306349700031
0,5,5,JisstPCA0 (BIC),u,1,0.0739011025753779
0,5,5,JisstPCA0 (BIC),V,1,0.074663257158761
0,5,5,JisstPCA0 (BIC),W,1,0.0793088374832717
0,5,5,JisstPCA0 (BIC),u,2,0.178974062421125
0,5,5,JisstPCA0 (BIC),V,2,0.135389900403534
0,5,5,JisstPCA0 (BIC),W,2,0.141915351646652
0,5,5,JisstPCA0 (BIC top),u,1,0.0739011025753779
0,5,5,JisstPCA0 (BIC top),V,1,0.074663257158761
0,5,5,JisstPCA0 (BIC top),W,1,0.0793088374832717
0,5,5,JisstPCA0 (BIC top),u,2,0.178974062421125
0,5,5,JisstPCA0 (BIC top),V,2,0.135389900403534
0,5,5,JisstPCA0 (BIC top),W,2,0.141915351646652
0,5,5,JisstPCA0 (oracle),u,1,0.0739011025753779
0,5,5,JisstPCA0 (oracle),V,1,0.074663257158761
0,5,5,JisstPCA0 (oracle),W,1,0.0793088374832717
0,5,5,JisstPCA0 (oracle),u,2,0.178974062421125
0,5,5,JisstPCA0 (oracle),V,2,0.135389900403534
0,5,5,JisstPCA0 (oracle),W,2,0.141915351646652
0,5,5,G-JisstPCA0 (BIC),u,1,0.0739381607817233
0,5,5,G-JisstPCA0 (BIC),V,1,0.0746645287242694
0,5,5,G-JisstPCA0 (BIC),W,1,0.0792839956743059
0,5,5,G-JisstPCA0 (BIC),u,2,0.178771184055009
0,5,5,G-JisstPCA0 (BIC),V,2,0.135281057120586
0,5,5,G-JisstPCA0 (BIC),W,2,0.14200739924102
0,5,5,G-JisstPCA0 (BIC top),u,1,0.0739381607817233
0,5,5,G-JisstPCA0 (BIC top),V,1,0.0746645287242694
0,5,5,G-JisstPCA0 (BIC top),W,1,0.0792839956743059
0,5,5,G-JisstPCA0 (BIC top),u,2,0.178771184055009
0,5,5,G-JisstPCA0 (BIC top),V,2,0.135281057120586
0,5,5,G-JisstPCA0 (BIC top),W,2,0.14200739924102
0,5,5,G-JisstPCA0 (oracle),u,1,0.0739381607817233
0,5,5,G-JisstPCA0 (oracle),V,1,0.0746645287242694
0,5,5,G-JisstPCA0 (oracle),W,1,0.0792839956743059
0,5,5,G-JisstPCA0 (oracle),u,2,0.178771184055009
0,5,5,G-JisstPCA0 (oracle),V,2,0.135281057120586
0,5,5,G-JisstPCA0 (oracle),W,2,0.14200739924102
0,5,5,JisstPCA1 (BIC),u,1,0.0739011025753779
0,5,5,JisstPCA1 (BIC),V,1,0.074663257158761
0,5,5,JisstPCA1 (BIC),W,1,0.0793088374832717
0,5,5,JisstPCA1 (BIC),u,2,0.192130822435964
0,5,5,JisstPCA1 (BIC),V,2,0.467329031423091
0,5,5,JisstPCA1 (BIC),W,2,0.200949329179419
0,5,5,JisstPCA1 (BIC top),u,1,0.0739011025753779
0,5,5,JisstPCA1 (BIC top),V,1,0.074663257158761
0,5,5,JisstPCA1 (BIC top),W,1,0.0793088374832717
0,5,5,JisstPCA1 (BIC top),u,2,0.192130822435964
0,5,5,JisstPCA1 (BIC top),V,2,0.467329031423091
0,5,5,JisstPCA1 (BIC top),W,2,0.200949329179419
0,5,5,JisstPCA1 (oracle),u,1,0.0739011025753779
0,5,5,JisstPCA1 (oracle),V,1,0.074663257158761
0,5,5,JisstPCA1 (oracle),W,1,0.0793088374832717
0,5,5,JisstPCA1 (oracle),u,2,0.192130822435964
0,5,5,JisstPCA1 (oracle),V,2,0.467329031423091
0,5,5,JisstPCA1 (oracle),W,2,0.200949329179419
0,5,5,G-JisstPCA1 (BIC),u,1,0.0739381607817233
0,5,5,G-JisstPCA1 (BIC),V,1,0.0746645287242694
0,5,5,G-JisstPCA1 (BIC),W,1,0.0792839956743059
0,5,5,G-JisstPCA1 (BIC),u,2,0.191307760730666
0,5,5,G-JisstPCA1 (BIC),V,2,0.467312070483407
0,5,5,G-JisstPCA1 (BIC),W,2,0.201215049252755
0,5,5,G-JisstPCA1 (BIC top),u,1,0.0739381607817233
0,5,5,G-JisstPCA1 (BIC top),V,1,0.0746645287242694
0,5,5,G-JisstPCA1 (BIC top),W,1,0.0792839956743059
0,5,5,G-JisstPCA1 (BIC top),u,2,0.191307760730666
0,5,5,G-JisstPCA1 (BIC top),V,2,0.467312070483407
0,5,5,G-JisstPCA1 (BIC top),W,2,0.201215049252755
0,5,5,G-JisstPCA1 (oracle),u,1,0.0739381607817233
0,5,5,G-JisstPCA1 (oracle),V,1,0.0746645287242694
0,5,5,G-JisstPCA1 (oracle),W,1,0.0792839956743059
0,5,5,G-JisstPCA1 (oracle),u,2,0.191307760730666
0,5,5,G-JisstPCA1 (oracle),V,2,0.467312070483407
0,5,5,G-JisstPCA1 (oracle),W,2,0.201215049252755
0,5,5,iHOSVD,u,1,0.0768297752657727
0,5,5,iHOSVD,V,1,0.17942352938238
0,5,5,iHOSVD,W,1,0.106119228782889
0,5,5,iHOSVD,u,2,0.215545086891224
0,5,5,iHOSVD,V,2,0.637066904342614
0,5,5,iHOSVD,W,2,0.338888900512132
0,5,5,iHOOI,u,1,0.0741770600833993
0,5,5,iHOOI,V,1,0.154135552587129
0,5,5,iHOOI,W,1,0.0837349108535229
0,5,5,iHOOI,u,2,0.179036894062295
0,5,5,iHOOI,V,2,0.568112856727956
0,5,5,iHOOI,W,2,0.233778096152462
0,6.25,5,JisstPCA0 (BIC),u,1,0.0597818298600156
0,6.25,5,JisstPCA0 (BIC),V,1,0.0598141469581316
0,6.25,5,JisstPCA0 (BIC),W,1,0.0635636440833581
0,6.25,5,JisstPCA0 (BIC),u,2,0.143591187585163
0,6.25,5,JisstPCA0 (BIC),V,2,0.110187918310912
0,6.25,5,JisstPCA0 (BIC),W,2,0.111786035240118
0,6.25,5,JisstPCA0 (BIC top),u,1,0.0597818298600156
0,6.25,5,JisstPCA0 (BIC top),V,1,0.0598141469581316
0,6.25,5,JisstPCA0 (BIC top),W,1,0.0635636440833581
0,6.25,5,JisstPCA0 (BIC top),u,2,0.143591187585163
0,6.25,5,JisstPCA0 (BIC top),V,2,0.110187918310912
0,6.25,5,JisstPCA0 (BIC top),W,2,0.111786035240118
0,6.25,5,JisstPCA0 (oracle),u,1,0.0597818298600156
0,6.25,5,JisstPCA0 (oracle),V,1,0.0598141469581316
0,6.25,5,JisstPCA0 (oracle),W,1,0.0635636440833581
0,6.25,5,JisstPCA0 (oracle),u,2,0.143591187585163
0,6.25,5,JisstPCA0 (oracle),V,2,0.110187918310912
0,6.25,5,JisstPCA0 (oracle),W,2,0.111786035240118
0,6.25,5,G-JisstPCA0 (BIC),u,1,0.0597922444539615
0,6.25,5,G-JisstPCA0 (BIC),V,1,0.0598128270295522
0,6.25,5,G-JisstPCA0 (BIC),W,1,0.0635507442144766
